decision_unit_id,user_id,domain,habit_id,decision_evidence_session_ids_json,reuse_count,probe_ids_json
mdgo_v13_du_c80645744555131d,mdgo_v05_sof_user_0001,software,software_platform_specific_steps,"[""mdgo_v05_sof_user_0001_s0026"", ""mdgo_v05_sof_user_0001_s0272""]",16,"[""mdgo_v11_probe_000103"", ""mdgo_v11_probe_000110"", ""mdgo_v11_probe_000130"", ""mdgo_v11_probe_000195"", ""mdgo_v11_probe_000200"", ""mdgo_v11_probe_000314"", ""mdgo_v11_probe_000367"", ""mdgo_v11_probe_000603"", ""mdgo_v11_probe_000747"", ""mdgo_v11_probe_000814"", ""mdgo_v11_probe_001132"", ""mdgo_v11_probe_001199"", ""mdgo_v11_probe_001291"", ""mdgo_v11_probe_001579"", ""mdgo_v11_probe_001607"", ""mdgo_v11_probe_001858""]"
mdgo_v13_du_c80a8f68d9ea3228,mdgo_v05_fin_user_0002,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0002_s0026"", ""mdgo_v05_fin_user_0002_s0272""]",13,"[""mdgo_v11_probe_000112"", ""mdgo_v11_probe_000118"", ""mdgo_v11_probe_000483"", ""mdgo_v11_probe_000557"", ""mdgo_v11_probe_000584"", ""mdgo_v11_probe_000589"", ""mdgo_v11_probe_000611"", ""mdgo_v11_probe_000715"", ""mdgo_v11_probe_000731"", ""mdgo_v11_probe_001351"", ""mdgo_v11_probe_001359"", ""mdgo_v11_probe_001545"", ""mdgo_v11_probe_001635""]"
mdgo_v13_du_c97812beb6356b7c,mdgo_v07_sof_user_0012,software,software_docs_lookup_for_update_install,"[""mdgo_v07_sof_user_0012_s0008"", ""mdgo_v07_sof_user_0012_s0263""]",7,"[""mdgo_v11_probe_000188"", ""mdgo_v11_probe_000892"", ""mdgo_v11_probe_000970"", ""mdgo_v11_probe_001255"", ""mdgo_v11_probe_001444"", ""mdgo_v11_probe_001806"", ""mdgo_v11_probe_002004""]"
mdgo_v13_du_c9ed4662e41642e3,mdgo_v07_sof_user_0017,software,software_platform_specific_steps,"[""mdgo_v07_sof_user_0017_s0282"", ""mdgo_v07_sof_user_0017_s0535""]",8,"[""mdgo_v11_probe_000069"", ""mdgo_v11_probe_000349"", ""mdgo_v11_probe_000783"", ""mdgo_v11_probe_000811"", ""mdgo_v11_probe_001221"", ""mdgo_v11_probe_001393"", ""mdgo_v11_probe_001569"", ""mdgo_v11_probe_001721""]"
mdgo_v13_du_ca2c245260963e90,mdgo_v05_fin_user_0028,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0028_s0280"", ""mdgo_v05_fin_user_0028_s0534""]",18,"[""mdgo_v11_probe_000027"", ""mdgo_v11_probe_000123"", ""mdgo_v11_probe_000126"", ""mdgo_v11_probe_000260"", ""mdgo_v11_probe_000270"", ""mdgo_v11_probe_000301"", ""mdgo_v11_probe_000565"", ""mdgo_v11_probe_001080"", ""mdgo_v11_probe_001412"", ""mdgo_v11_probe_001459"", ""mdgo_v11_probe_001541"", ""mdgo_v11_probe_001598"", ""mdgo_v11_probe_001736"", ""mdgo_v11_probe_001781"", ""mdgo_v11_probe_001811"", ""mdgo_v11_probe_001830"", ""mdgo_v11_probe_001910"", ""mdgo_v11_probe_002023""]"
mdgo_v13_du_cac4b601160726a5,mdgo_v05_fin_user_0010,finance,finance_confirm_money_movement,"[""mdgo_v05_fin_user_0010_s0026"", ""mdgo_v05_fin_user_0010_s0272""]",9,"[""mdgo_v11_probe_000059"", ""mdgo_v11_probe_000309"", ""mdgo_v11_probe_000347"", ""mdgo_v11_probe_000387"", ""mdgo_v11_probe_001012"", ""mdgo_v11_probe_001158"", ""mdgo_v11_probe_001413"", ""mdgo_v11_probe_001674"", ""mdgo_v11_probe_002042""]"
mdgo_v13_du_cad5e5dd5cf9c9ca,mdgo_v05_fin_user_0017,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0017_s0280"", ""mdgo_v05_fin_user_0017_s0534""]",18,"[""mdgo_v11_probe_000102"", ""mdgo_v11_probe_000288"", ""mdgo_v11_probe_000395"", ""mdgo_v11_probe_000549"", ""mdgo_v11_probe_000582"", ""mdgo_v11_probe_000652"", ""mdgo_v11_probe_000770"", ""mdgo_v11_probe_000793"", ""mdgo_v11_probe_000930"", ""mdgo_v11_probe_001082"", ""mdgo_v11_probe_001227"", ""mdgo_v11_probe_001253"", ""mdgo_v11_probe_001471"", ""mdgo_v11_probe_001475"", ""mdgo_v11_probe_001530"", ""mdgo_v11_probe_001665"", ""mdgo_v11_probe_001774"", ""mdgo_v11_probe_001973""]"
mdgo_v13_du_cb1b29c8f62d11d0,mdgo_v05_fin_user_0003,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0003_s0026"", ""mdgo_v05_fin_user_0003_s0272""]",13,"[""mdgo_v11_probe_000242"", ""mdgo_v11_probe_000340"", ""mdgo_v11_probe_000551"", ""mdgo_v11_probe_000657"", ""mdgo_v11_probe_000976"", ""mdgo_v11_probe_001060"", ""mdgo_v11_probe_001145"", ""mdgo_v11_probe_001237"", ""mdgo_v11_probe_001619"", ""mdgo_v11_probe_001705"", ""mdgo_v11_probe_001796"", ""mdgo_v11_probe_001890"", ""mdgo_v11_probe_001946""]"
mdgo_v13_du_cb2ae67eef1a988a,mdgo_v05_fin_user_0029,finance,finance_confirm_money_movement,"[""mdgo_v05_fin_user_0029_s0020"", ""mdgo_v05_fin_user_0029_s0269""]",7,"[""mdgo_v11_probe_000489"", ""mdgo_v11_probe_000765"", ""mdgo_v11_probe_001093"", ""mdgo_v11_probe_001375"", ""mdgo_v11_probe_001839"", ""mdgo_v11_probe_001886"", ""mdgo_v11_probe_001983""]"
mdgo_v13_du_cb54f2529a46b3a6,mdgo_v07_sof_user_0014,software,software_platform_specific_steps,"[""mdgo_v07_sof_user_0014_s0026"", ""mdgo_v07_sof_user_0014_s0272""]",4,"[""mdgo_v11_probe_000002"", ""mdgo_v11_probe_001506"", ""mdgo_v11_probe_001630"", ""mdgo_v11_probe_001990""]"
mdgo_v13_du_cb728f1a0661fe52,mdgo_v05_sof_user_0003,software,software_secure_login_password_flow,"[""mdgo_v05_sof_user_0003_s0026"", ""mdgo_v05_sof_user_0003_s0272""]",10,"[""mdgo_v11_probe_000154"", ""mdgo_v11_probe_000168"", ""mdgo_v11_probe_000247"", ""mdgo_v11_probe_000575"", ""mdgo_v11_probe_000718"", ""mdgo_v11_probe_000928"", ""mdgo_v11_probe_001211"", ""mdgo_v11_probe_001539"", ""mdgo_v11_probe_001852"", ""mdgo_v11_probe_001919""]"
mdgo_v13_du_cb9ccb5c5efd0819,mdgo_v07_sof_user_0015,software,software_backup_before_risky_change,"[""mdgo_v07_sof_user_0015_s0276"", ""mdgo_v07_sof_user_0015_s0532""]",21,"[""mdgo_v11_probe_000022"", ""mdgo_v11_probe_000143"", ""mdgo_v11_probe_000191"", ""mdgo_v11_probe_000194"", ""mdgo_v11_probe_000223"", ""mdgo_v11_probe_000338"", ""mdgo_v11_probe_000443"", ""mdgo_v11_probe_000720"", ""mdgo_v11_probe_000763"", ""mdgo_v11_probe_000792"", ""mdgo_v11_probe_000908"", ""mdgo_v11_probe_000915"", ""mdgo_v11_probe_000978"", ""mdgo_v11_probe_001025"", ""mdgo_v11_probe_001094"", ""mdgo_v11_probe_001181"", ""mdgo_v11_probe_001367"", ""mdgo_v11_probe_001411"", ""mdgo_v11_probe_001583"", ""mdgo_v11_probe_001624"", ""mdgo_v11_probe_001739""]"
mdgo_v13_du_cc2e14b45738d7cd,mdgo_v05_fin_user_0033,finance,finance_confirm_money_movement,"[""mdgo_v05_fin_user_0033_s0026"", ""mdgo_v05_fin_user_0033_s0272""]",8,"[""mdgo_v11_probe_000452"", ""mdgo_v11_probe_000771"", ""mdgo_v11_probe_001286"", ""mdgo_v11_probe_001343"", ""mdgo_v11_probe_001599"", ""mdgo_v11_probe_001634"", ""mdgo_v11_probe_001708"", ""mdgo_v11_probe_001893""]"
mdgo_v13_du_cc43b0b0b70825b9,mdgo_v07_sof_user_0017,software,software_docs_lookup_for_update_install,"[""mdgo_v07_sof_user_0017_s0280"", ""mdgo_v07_sof_user_0017_s0534""]",2,"[""mdgo_v11_probe_000116"", ""mdgo_v11_probe_000349""]"
mdgo_v13_du_cd0525dd697db0a4,mdgo_v05_sof_user_0005,software,software_platform_specific_steps,"[""mdgo_v05_sof_user_0005_s0032"", ""mdgo_v05_sof_user_0005_s0275""]",9,"[""mdgo_v11_probe_000400"", ""mdgo_v11_probe_000524"", ""mdgo_v11_probe_000690"", ""mdgo_v11_probe_000742"", ""mdgo_v11_probe_000868"", ""mdgo_v11_probe_001449"", ""mdgo_v11_probe_001502"", ""mdgo_v11_probe_001778"", ""mdgo_v11_probe_001998""]"
mdgo_v13_du_cd5794d6f761762f,mdgo_v05_fin_user_0031,finance,finance_balance_statement_summary_first,"[""mdgo_v05_fin_user_0031_s0280"", ""mdgo_v05_fin_user_0031_s0534""]",18,"[""mdgo_v11_probe_000004"", ""mdgo_v11_probe_000031"", ""mdgo_v11_probe_000042"", ""mdgo_v11_probe_000237"", ""mdgo_v11_probe_000604"", ""mdgo_v11_probe_000665"", ""mdgo_v11_probe_000688"", ""mdgo_v11_probe_000769"", ""mdgo_v11_probe_001220"", ""mdgo_v11_probe_001278"", ""mdgo_v11_probe_001290"", ""mdgo_v11_probe_001376"", ""mdgo_v11_probe_001468"", ""mdgo_v11_probe_001532"", ""mdgo_v11_probe_001566"", ""mdgo_v11_probe_001913"", ""mdgo_v11_probe_001975"", ""mdgo_v11_probe_002040""]"
mdgo_v13_du_cdd6c6c70b00d111,mdgo_v05_fin_user_0017,finance,finance_credit_loan_cautious_no_commitment,"[""mdgo_v05_fin_user_0017_s0284"", ""mdgo_v05_fin_user_0017_s0536""]",19,"[""mdgo_v11_probe_000051"", ""mdgo_v11_probe_000273"", ""mdgo_v11_probe_000375"", ""mdgo_v11_probe_000395"", ""mdgo_v11_probe_000549"", ""mdgo_v11_probe_000793"", ""mdgo_v11_probe_000853"", ""mdgo_v11_probe_000969"", ""mdgo_v11_probe_001082"", ""mdgo_v11_probe_001215"", ""mdgo_v11_probe_001227"", ""mdgo_v11_probe_001241"", ""mdgo_v11_probe_001253"", ""mdgo_v11_probe_001471"", ""mdgo_v11_probe_001475"", ""mdgo_v11_probe_001665"", ""mdgo_v11_probe_001687"", ""mdgo_v11_probe_001869"", ""mdgo_v11_probe_001973""]"
mdgo_v13_du_cde58aad5cc26db1,mdgo_v05_fin_user_0016,finance,finance_confirm_money_movement,"[""mdgo_v05_fin_user_0016_s0020"", ""mdgo_v05_fin_user_0016_s0269""]",7,"[""mdgo_v11_probe_000050"", ""mdgo_v11_probe_000141"", ""mdgo_v11_probe_000351"", ""mdgo_v11_probe_000585"", ""mdgo_v11_probe_000751"", ""mdgo_v11_probe_001297"", ""mdgo_v11_probe_001405""]"
mdgo_v13_du_cde7db3cd11e1f42,mdgo_v07_sof_user_0014,software,software_backup_before_risky_change,"[""mdgo_v07_sof_user_0014_s0276"", ""mdgo_v07_sof_user_0014_s0532""]",17,"[""mdgo_v11_probe_000002"", ""mdgo_v11_probe_000047"", ""mdgo_v11_probe_000287"", ""mdgo_v11_probe_000360"", ""mdgo_v11_probe_000372"", ""mdgo_v11_probe_000708"", ""mdgo_v11_probe_000844"", ""mdgo_v11_probe_001337"", ""mdgo_v11_probe_001338"", ""mdgo_v11_probe_001506"", ""mdgo_v11_probe_001567"", ""mdgo_v11_probe_001630"", ""mdgo_v11_probe_001689"", ""mdgo_v11_probe_001753"", ""mdgo_v11_probe_001990"", ""mdgo_v11_probe_002020"", ""mdgo_v11_probe_002027""]"
mdgo_v13_du_cef6128534afd5e5,mdgo_v07_sof_user_0010,software,software_one_try_then_escalate,"[""mdgo_v07_sof_user_0010_s0014"", ""mdgo_v07_sof_user_0010_s0266""]",4,"[""mdgo_v11_probe_000641"", ""mdgo_v11_probe_000888"", ""mdgo_v11_probe_001544"", ""mdgo_v11_probe_001773""]"
mdgo_v13_du_cf3bba194fbd1249,mdgo_v05_fin_user_0003,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0003_s0002"", ""mdgo_v05_fin_user_0003_s0260""]",6,"[""mdgo_v11_probe_000474"", ""mdgo_v11_probe_000539"", ""mdgo_v11_probe_000568"", ""mdgo_v11_probe_000672"", ""mdgo_v11_probe_000881"", ""mdgo_v11_probe_000972""]"
mdgo_v13_du_cf8603e581c2c42b,mdgo_v05_sof_user_0003,software,software_one_try_then_escalate,"[""mdgo_v05_sof_user_0003_s0002"", ""mdgo_v05_sof_user_0003_s0260""]",11,"[""mdgo_v11_probe_000028"", ""mdgo_v11_probe_000084"", ""mdgo_v11_probe_000154"", ""mdgo_v11_probe_000240"", ""mdgo_v11_probe_000718"", ""mdgo_v11_probe_000928"", ""mdgo_v11_probe_001283"", ""mdgo_v11_probe_001488"", ""mdgo_v11_probe_001832"", ""mdgo_v11_probe_001884"", ""mdgo_v11_probe_001974""]"
mdgo_v13_du_d07c382a73c5013c,mdgo_v05_fin_user_0035,finance,finance_fraud_lost_card_urgent_escalation,"[""mdgo_v05_fin_user_0035_s0020"", ""mdgo_v05_fin_user_0035_s0269""]",15,"[""mdgo_v11_probe_000013"", ""mdgo_v11_probe_000032"", ""mdgo_v11_probe_000099"", ""mdgo_v11_probe_000105"", ""mdgo_v11_probe_000146"", ""mdgo_v11_probe_000204"", ""mdgo_v11_probe_000469"", ""mdgo_v11_probe_000564"", ""mdgo_v11_probe_000841"", ""mdgo_v11_probe_000901"", ""mdgo_v11_probe_001213"", ""mdgo_v11_probe_001245"", ""mdgo_v11_probe_001287"", ""mdgo_v11_probe_001347"", ""mdgo_v11_probe_001409""]"
mdgo_v13_du_d0e3baddf5809ffb,mdgo_v05_fin_user_0021,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0021_s0020"", ""mdgo_v05_fin_user_0021_s0269""]",9,"[""mdgo_v11_probe_000308"", ""mdgo_v11_probe_000362"", ""mdgo_v11_probe_000595"", ""mdgo_v11_probe_001581"", ""mdgo_v11_probe_001610"", ""mdgo_v11_probe_001710"", ""mdgo_v11_probe_001807"", ""mdgo_v11_probe_001826"", ""mdgo_v11_probe_001827""]"
mdgo_v13_du_d10fd3f403c35348,mdgo_v05_fin_user_0008,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0008_s0002"", ""mdgo_v05_fin_user_0008_s0260""]",3,"[""mdgo_v11_probe_001146"", ""mdgo_v11_probe_001281"", ""mdgo_v11_probe_001818""]"
mdgo_v13_du_d1b59174e83e4f92,mdgo_v05_fin_user_0028,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0028_s0032"", ""mdgo_v05_fin_user_0028_s0275""]",7,"[""mdgo_v11_probe_000027"", ""mdgo_v11_probe_000123"", ""mdgo_v11_probe_000275"", ""mdgo_v11_probe_000827"", ""mdgo_v11_probe_001459"", ""mdgo_v11_probe_001535"", ""mdgo_v11_probe_001811""]"
mdgo_v13_du_d340938d88d5b920,mdgo_v05_fin_user_0001,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0001_s0032"", ""mdgo_v05_fin_user_0001_s0275""]",6,"[""mdgo_v11_probe_000315"", ""mdgo_v11_probe_000503"", ""mdgo_v11_probe_000863"", ""mdgo_v11_probe_001533"", ""mdgo_v11_probe_001588"", ""mdgo_v11_probe_001611""]"
mdgo_v13_du_d46c57c07d81c521,mdgo_v05_sof_user_0004,software,software_one_try_then_escalate,"[""mdgo_v05_sof_user_0004_s0014"", ""mdgo_v05_sof_user_0004_s0266""]",14,"[""mdgo_v11_probe_000284"", ""mdgo_v11_probe_000422"", ""mdgo_v11_probe_000521"", ""mdgo_v11_probe_000530"", ""mdgo_v11_probe_000806"", ""mdgo_v11_probe_000823"", ""mdgo_v11_probe_000919"", ""mdgo_v11_probe_000949"", ""mdgo_v11_probe_000990"", ""mdgo_v11_probe_001303"", ""mdgo_v11_probe_001410"", ""mdgo_v11_probe_001694"", ""mdgo_v11_probe_001701"", ""mdgo_v11_probe_001751""]"
mdgo_v13_du_d475ae7dbd7435b8,mdgo_v05_fin_user_0035,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0035_s0032"", ""mdgo_v05_fin_user_0035_s0275""]",6,"[""mdgo_v11_probe_000063"", ""mdgo_v11_probe_000099"", ""mdgo_v11_probe_000105"", ""mdgo_v11_probe_000940"", ""mdgo_v11_probe_001174"", ""mdgo_v11_probe_001859""]"
mdgo_v13_du_d48253675d15c6cf,mdgo_v05_fin_user_0007,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0007_s0008"", ""mdgo_v05_fin_user_0007_s0263""]",21,"[""mdgo_v11_probe_000036"", ""mdgo_v11_probe_000068"", ""mdgo_v11_probe_000089"", ""mdgo_v11_probe_000226"", ""mdgo_v11_probe_000229"", ""mdgo_v11_probe_000355"", ""mdgo_v11_probe_000494"", ""mdgo_v11_probe_000967"", ""mdgo_v11_probe_001079"", ""mdgo_v11_probe_001247"", ""mdgo_v11_probe_001429"", ""mdgo_v11_probe_001474"", ""mdgo_v11_probe_001548"", ""mdgo_v11_probe_001612"", ""mdgo_v11_probe_001719"", ""mdgo_v11_probe_001722"", ""mdgo_v11_probe_001734"", ""mdgo_v11_probe_001819"", ""mdgo_v11_probe_001984"", ""mdgo_v11_probe_001986"", ""mdgo_v11_probe_001992""]"
mdgo_v13_du_d4b93493aa94c46b,mdgo_v05_fin_user_0023,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0023_s0008"", ""mdgo_v05_fin_user_0023_s0263""]",8,"[""mdgo_v11_probe_000222"", ""mdgo_v11_probe_000356"", ""mdgo_v11_probe_000561"", ""mdgo_v11_probe_000606"", ""mdgo_v11_probe_001086"", ""mdgo_v11_probe_001593"", ""mdgo_v11_probe_001905"", ""mdgo_v11_probe_002024""]"
mdgo_v13_du_d5137e7fe382d543,mdgo_v05_sof_user_0004,software,software_platform_specific_steps,"[""mdgo_v05_sof_user_0004_s0020"", ""mdgo_v05_sof_user_0004_s0269""]",14,"[""mdgo_v11_probe_000165"", ""mdgo_v11_probe_000422"", ""mdgo_v11_probe_000465"", ""mdgo_v11_probe_000598"", ""mdgo_v11_probe_000758"", ""mdgo_v11_probe_000823"", ""mdgo_v11_probe_000884"", ""mdgo_v11_probe_000914"", ""mdgo_v11_probe_000919"", ""mdgo_v11_probe_001118"", ""mdgo_v11_probe_001195"", ""mdgo_v11_probe_001262"", ""mdgo_v11_probe_001303"", ""mdgo_v11_probe_001669""]"
mdgo_v13_du_d5ab816f5f9a8226,mdgo_v05_fin_user_0009,finance,finance_credit_loan_cautious_no_commitment,"[""mdgo_v05_fin_user_0009_s0008"", ""mdgo_v05_fin_user_0009_s0263""]",6,"[""mdgo_v11_probe_000939"", ""mdgo_v11_probe_001044"", ""mdgo_v11_probe_001108"", ""mdgo_v11_probe_001248"", ""mdgo_v11_probe_001312"", ""mdgo_v11_probe_001524""]"
mdgo_v13_du_d8545c0a6c75241e,mdgo_v05_fin_user_0019,finance,finance_confirm_card_account_changes,"[""mdgo_v05_fin_user_0019_s0282"", ""mdgo_v05_fin_user_0019_s0535""]",14,"[""mdgo_v11_probe_000269"", ""mdgo_v11_probe_000325"", ""mdgo_v11_probe_000373"", ""mdgo_v11_probe_000513"", ""mdgo_v11_probe_000608"", ""mdgo_v11_probe_000865"", ""mdgo_v11_probe_000896"", ""mdgo_v11_probe_000956"", ""mdgo_v11_probe_001169"", ""mdgo_v11_probe_001415"", ""mdgo_v11_probe_001683"", ""mdgo_v11_probe_001775"", ""mdgo_v11_probe_001879"", ""mdgo_v11_probe_001979""]"
mdgo_v13_du_d856dbae5c22705a,mdgo_v05_fin_user_0012,finance,finance_payment_status_latest_check,"[""mdgo_v05_fin_user_0012_s0008"", ""mdgo_v05_fin_user_0012_s0263""]",16,"[""mdgo_v11_probe_000128"", ""mdgo_v11_probe_000163"", ""mdgo_v11_probe_000215"", ""mdgo_v11_probe_000277"", ""mdgo_v11_probe_000307"", ""mdgo_v11_probe_000382"", ""mdgo_v11_probe_000559"", ""mdgo_v11_probe_000640"", ""mdgo_v11_probe_000724"", ""mdgo_v11_probe_000920"", ""mdgo_v11_probe_000935"", ""mdgo_v11_probe_001207"", ""mdgo_v11_probe_001404"", ""mdgo_v11_probe_001637"", ""mdgo_v11_probe_001783"", ""mdgo_v11_probe_001976""]"
mdgo_v13_du_d859a5f79906bad9,mdgo_v05_sof_user_0001,software,software_ticket_receipt_summary,"[""mdgo_v05_sof_user_0001_s0032"", ""mdgo_v05_sof_user_0001_s0275""]",6,"[""mdgo_v11_probe_000142"", ""mdgo_v11_probe_001426"", ""mdgo_v11_probe_001580"", ""mdgo_v11_probe_001828"", ""mdgo_v11_probe_001988"", ""mdgo_v11_probe_002005""]"
mdgo_v13_du_d8851b704c4ec137,mdgo_v05_sof_user_0001,software,software_ticket_receipt_summary,"[""mdgo_v05_sof_user_0001_s0286"", ""mdgo_v05_sof_user_0001_s0537""]",12,"[""mdgo_v11_probe_000353"", ""mdgo_v11_probe_000377"", ""mdgo_v11_probe_000671"", ""mdgo_v11_probe_000747"", ""mdgo_v11_probe_001132"", ""mdgo_v11_probe_001199"", ""mdgo_v11_probe_001291"", ""mdgo_v11_probe_001477"", ""mdgo_v11_probe_001607"", ""mdgo_v11_probe_001858"", ""mdgo_v11_probe_001877"", ""mdgo_v11_probe_002000""]"
mdgo_v13_du_d88d9fbbfc449bed,mdgo_v05_fin_user_0029,finance,finance_credit_loan_cautious_no_commitment,"[""mdgo_v05_fin_user_0029_s0014"", ""mdgo_v05_fin_user_0029_s0266""]",13,"[""mdgo_v11_probe_000012"", ""mdgo_v11_probe_000218"", ""mdgo_v11_probe_000246"", ""mdgo_v11_probe_000257"", ""mdgo_v11_probe_000294"", ""mdgo_v11_probe_000359"", ""mdgo_v11_probe_000363"", ""mdgo_v11_probe_001019"", ""mdgo_v11_probe_001077"", ""mdgo_v11_probe_001242"", ""mdgo_v11_probe_001572"", ""mdgo_v11_probe_001697"", ""mdgo_v11_probe_001995""]"
mdgo_v13_du_d962a469d8aced7d,mdgo_v07_sof_user_0011,software,software_collect_diagnostics_before_fix,"[""mdgo_v07_sof_user_0011_s0278"", ""mdgo_v07_sof_user_0011_s0533""]",16,"[""mdgo_v11_probe_000037"", ""mdgo_v11_probe_000100"", ""mdgo_v11_probe_000109"", ""mdgo_v11_probe_000587"", ""mdgo_v11_probe_000838"", ""mdgo_v11_probe_000986"", ""mdgo_v11_probe_001154"", ""mdgo_v11_probe_001165"", ""mdgo_v11_probe_001201"", ""mdgo_v11_probe_001511"", ""mdgo_v11_probe_001656"", ""mdgo_v11_probe_001709"", ""mdgo_v11_probe_001762"", ""mdgo_v11_probe_001880"", ""mdgo_v11_probe_001929"", ""mdgo_v11_probe_001980""]"
mdgo_v13_du_d9a878e8840101b8,mdgo_v05_fin_user_0004,finance,finance_minimal_pii_secure_verification,"[""mdgo_v05_fin_user_0004_s0020"", ""mdgo_v05_fin_user_0004_s0269""]",9,"[""mdgo_v11_probe_000157"", ""mdgo_v11_probe_000302"", ""mdgo_v11_probe_000975"", ""mdgo_v11_probe_001074"", ""mdgo_v11_probe_001106"", ""mdgo_v11_probe_001398"", ""mdgo_v11_probe_001509"", ""mdgo_v11_probe_001570"", ""mdgo_v11_probe_001591""]"
mdgo_v13_du_d9b7f88134fee696,mdgo_v05_fin_user_0020,finance,finance_credit_loan_cautious_no_commitment,"[""mdgo_v05_fin_user_0020_s0002"", ""mdgo_v05_fin_user_0020_s0260""]",12,"[""mdgo_v11_probe_000072"", ""mdgo_v11_probe_000136"", ""mdgo_v11_probe_000150"", ""mdgo_v11_probe_000816"", ""mdgo_v11_probe_001056"", ""mdgo_v11_probe_001097"", ""mdgo_v11_probe_001204"", ""mdgo_v11_probe_001384"", ""mdgo_v11_probe_001464"", ""mdgo_v11_probe_001685"", ""mdgo_v11_probe_001698"", ""mdgo_v11_probe_001804""]"
mdgo_v13_du_da103556f2d4d749,mdgo_v05_fin_user_0034,finance,finance_credit_loan_cautious_no_commitment,"[""mdgo_v05_fin_user_0034_s0280"", ""mdgo_v05_fin_user_0034_s0534""]",26,"[""mdgo_v11_probe_000092"", ""mdgo_v11_probe_000131"", ""mdgo_v11_probe_000161"", ""mdgo_v11_probe_000346"", ""mdgo_v11_probe_000646"", ""mdgo_v11_probe_000788"", ""mdgo_v11_probe_000852"", ""mdgo_v11_probe_001002"", ""mdgo_v11_probe_001008"", ""mdgo_v11_probe_001058"", ""mdgo_v11_probe_001063"", ""mdgo_v11_probe_001159"", ""mdgo_v11_probe_001280"", ""mdgo_v11_probe_001304"", ""mdgo_v11_probe_001379"", ""mdgo_v11_probe_001441"", ""mdgo_v11_probe_001525"", ""mdgo_v11_probe_001601"", ""mdgo_v11_probe_001604"", ""mdgo_v11_probe_001724"", ""mdgo_v11_probe_001777"", ""mdgo_v11_probe_001829"", ""mdgo_v11_probe_001908"", ""mdgo_v11_probe_001939"", ""mdgo_v11_probe_002010"", ""mdgo_v11_probe_002016""]"
mdgo_v13_du_db278ece6987676a,mdgo_v07_sof_user_0016,software,software_one_try_then_escalate,"[""mdgo_v07_sof_user_0016_s0014"", ""mdgo_v07_sof_user_0016_s0266""]",8,"[""mdgo_v11_probe_000125"", ""mdgo_v11_probe_000414"", ""mdgo_v11_probe_000801"", ""mdgo_v11_probe_000891"", ""mdgo_v11_probe_000933"", ""mdgo_v11_probe_001206"", ""mdgo_v11_probe_001627"", ""mdgo_v11_probe_001671""]"
mdgo_v13_du_db65a00a87565326,mdgo_v05_sof_user_0003,software,software_ticket_receipt_summary,"[""mdgo_v05_sof_user_0003_s0280"", ""mdgo_v05_sof_user_0003_s0534""]",25,"[""mdgo_v11_probe_000028"", ""mdgo_v11_probe_000084"", ""mdgo_v11_probe_000240"", ""mdgo_v11_probe_000247"", ""mdgo_v11_probe_000343"", ""mdgo_v11_probe_000534"", ""mdgo_v11_probe_000550"", ""mdgo_v11_probe_000701"", ""mdgo_v11_probe_000810"", ""mdgo_v11_probe_000817"", ""mdgo_v11_probe_001130"", ""mdgo_v11_probe_001211"", ""mdgo_v11_probe_001333"", ""mdgo_v11_probe_001352"", ""mdgo_v11_probe_001361"", ""mdgo_v11_probe_001408"", ""mdgo_v11_probe_001488"", ""mdgo_v11_probe_001505"", ""mdgo_v11_probe_001801"", ""mdgo_v11_probe_001822"", ""mdgo_v11_probe_001832"", ""mdgo_v11_probe_001884"", ""mdgo_v11_probe_001919"", ""mdgo_v11_probe_001933"", ""mdgo_v11_probe_001994""]"
mdgo_v13_du_db6f4f8dfa72a169,mdgo_v05_sof_user_0000,software,software_docs_lookup_for_update_install,"[""mdgo_v05_sof_user_0000_s0026"", ""mdgo_v05_sof_user_0000_s0272""]",10,"[""mdgo_v11_probe_000295"", ""mdgo_v11_probe_000392"", ""mdgo_v11_probe_000594"", ""mdgo_v11_probe_000668"", ""mdgo_v11_probe_001234"", ""mdgo_v11_probe_001470"", ""mdgo_v11_probe_001479"", ""mdgo_v11_probe_001644"", ""mdgo_v11_probe_001666"", ""mdgo_v11_probe_001966""]"
