probe_id,user_id,choice_id,is_gold,query_entities_json,choice_entities_json,extra_choice_entities_json,pass
mdgo_v05_probe_000638,mdgo_v05_fin_user_0035,B,False,"{""amount"": [""$2360""], ""account_last4"": [""4715"", ""9415""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000638,mdgo_v05_fin_user_0035,C,True,"{""amount"": [""$2360""], ""account_last4"": [""4715"", ""9415""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000638,mdgo_v05_fin_user_0035,D,False,"{""amount"": [""$2360""], ""account_last4"": [""4715"", ""9415""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000639,mdgo_v05_fin_user_0035,A,False,"{""amount"": [""$72500"", ""$980""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000639,mdgo_v05_fin_user_0035,B,False,"{""amount"": [""$72500"", ""$980""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000639,mdgo_v05_fin_user_0035,C,False,"{""amount"": [""$72500"", ""$980""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000639,mdgo_v05_fin_user_0035,D,True,"{""amount"": [""$72500"", ""$980""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Cobalt Energy""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000640,mdgo_v05_fin_user_0035,A,True,"{""amount"": [""$640""], ""account_last4"": [""9415""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000640,mdgo_v05_fin_user_0035,B,False,"{""amount"": [""$640""], ""account_last4"": [""9415""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000640,mdgo_v05_fin_user_0035,C,False,"{""amount"": [""$640""], ""account_last4"": [""9415""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000640,mdgo_v05_fin_user_0035,D,False,"{""amount"": [""$640""], ""account_last4"": [""9415""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Riverbend Hotel""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000641,mdgo_v05_fin_user_0035,A,False,"{""amount"": [""$285""], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Juniper Mobile""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000641,mdgo_v05_fin_user_0035,B,True,"{""amount"": [""$285""], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Juniper Mobile""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000641,mdgo_v05_fin_user_0035,C,False,"{""amount"": [""$285""], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Juniper Mobile""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000641,mdgo_v05_fin_user_0035,D,False,"{""amount"": [""$285""], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Juniper Mobile""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000642,mdgo_v05_fin_user_0035,A,False,"{""amount"": [""$125""], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000642,mdgo_v05_fin_user_0035,B,False,"{""amount"": [""$125""], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000642,mdgo_v05_fin_user_0035,C,True,"{""amount"": [""$125""], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000642,mdgo_v05_fin_user_0035,D,False,"{""amount"": [""$125""], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000643,mdgo_v05_fin_user_0035,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000643,mdgo_v05_fin_user_0035,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000643,mdgo_v05_fin_user_0035,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000643,mdgo_v05_fin_user_0035,D,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000644,mdgo_v05_fin_user_0035,A,True,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000644,mdgo_v05_fin_user_0035,B,False,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000644,mdgo_v05_fin_user_0035,C,False,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000644,mdgo_v05_fin_user_0035,D,False,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000645,mdgo_v05_fin_user_0035,A,False,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000645,mdgo_v05_fin_user_0035,B,True,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000645,mdgo_v05_fin_user_0035,C,False,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000645,mdgo_v05_fin_user_0035,D,False,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000646,mdgo_v05_fin_user_0035,A,False,"{""amount"": [""$1840""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Northline Books""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000646,mdgo_v05_fin_user_0035,B,False,"{""amount"": [""$1840""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Northline Books""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000646,mdgo_v05_fin_user_0035,C,True,"{""amount"": [""$1840""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Northline Books""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000646,mdgo_v05_fin_user_0035,D,False,"{""amount"": [""$1840""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Northline Books""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000647,mdgo_v05_fin_user_0035,A,False,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000647,mdgo_v05_fin_user_0035,B,False,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000647,mdgo_v05_fin_user_0035,C,False,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000647,mdgo_v05_fin_user_0035,D,True,"{""amount"": [], ""account_last4"": [""4715""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000648,mdgo_v05_sof_user_0000,A,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000648,mdgo_v05_sof_user_0000,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000648,mdgo_v05_sof_user_0000,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000648,mdgo_v05_sof_user_0000,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000649,mdgo_v05_sof_user_0000,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""E-104""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000649,mdgo_v05_sof_user_0000,B,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [""E-104""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000649,mdgo_v05_sof_user_0000,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""E-104""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000649,mdgo_v05_sof_user_0000,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""E-104""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000650,mdgo_v05_sof_user_0000,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000650,mdgo_v05_sof_user_0000,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000650,mdgo_v05_sof_user_0000,C,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000650,mdgo_v05_sof_user_0000,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000651,mdgo_v05_sof_user_0000,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000651,mdgo_v05_sof_user_0000,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000651,mdgo_v05_sof_user_0000,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000651,mdgo_v05_sof_user_0000,D,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000652,mdgo_v05_sof_user_0000,A,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000652,mdgo_v05_sof_user_0000,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000652,mdgo_v05_sof_user_0000,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000652,mdgo_v05_sof_user_0000,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000653,mdgo_v05_sof_user_0000,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000653,mdgo_v05_sof_user_0000,B,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000653,mdgo_v05_sof_user_0000,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000653,mdgo_v05_sof_user_0000,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000654,mdgo_v05_sof_user_0000,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000654,mdgo_v05_sof_user_0000,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000654,mdgo_v05_sof_user_0000,C,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000654,mdgo_v05_sof_user_0000,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000655,mdgo_v05_sof_user_0000,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000655,mdgo_v05_sof_user_0000,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000655,mdgo_v05_sof_user_0000,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000655,mdgo_v05_sof_user_0000,D,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000656,mdgo_v05_sof_user_0000,A,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [""LIC-61"", ""UPD-503""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000656,mdgo_v05_sof_user_0000,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""LIC-61"", ""UPD-503""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000656,mdgo_v05_sof_user_0000,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""LIC-61"", ""UPD-503""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000656,mdgo_v05_sof_user_0000,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""LIC-61"", ""UPD-503""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000657,mdgo_v05_sof_user_0000,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""EXP-42""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000657,mdgo_v05_sof_user_0000,B,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [""EXP-42""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000657,mdgo_v05_sof_user_0000,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""EXP-42""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000657,mdgo_v05_sof_user_0000,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""EXP-42""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000658,mdgo_v05_sof_user_0000,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""NET-31"", ""UI-208""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000658,mdgo_v05_sof_user_0000,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""NET-31"", ""UI-208""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000658,mdgo_v05_sof_user_0000,C,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [""NET-31"", ""UI-208""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000658,mdgo_v05_sof_user_0000,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""NET-31"", ""UI-208""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000659,mdgo_v05_sof_user_0000,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000659,mdgo_v05_sof_user_0000,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000659,mdgo_v05_sof_user_0000,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000659,mdgo_v05_sof_user_0000,D,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000660,mdgo_v05_sof_user_0000,A,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [""UPD-503""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000660,mdgo_v05_sof_user_0000,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""UPD-503""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000660,mdgo_v05_sof_user_0000,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [""UPD-503""], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
