mode,probe_id,user_id,probe_type,predicted_choice_id,gold_choice_id,correct
query_plus_choice,mdgo_v05_probe_000053,mdgo_v05_fin_user_0002,explicit_retrieval,A,B,0
query_plus_choice,mdgo_v05_probe_000054,mdgo_v05_fin_user_0003,long_gap_direct,C,C,1
query_plus_choice,mdgo_v05_probe_000055,mdgo_v05_fin_user_0003,implicit_direct,B,D,0
query_plus_choice,mdgo_v05_probe_000056,mdgo_v05_fin_user_0003,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000057,mdgo_v05_fin_user_0003,boundary_plus_active,A,B,0
query_plus_choice,mdgo_v05_probe_000058,mdgo_v05_fin_user_0003,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000059,mdgo_v05_fin_user_0003,exception_plus_active,C,D,0
query_plus_choice,mdgo_v05_probe_000060,mdgo_v05_fin_user_0003,composition_pair,C,A,0
query_plus_choice,mdgo_v05_probe_000061,mdgo_v05_fin_user_0003,composition_pair_2,A,B,0
query_plus_choice,mdgo_v05_probe_000062,mdgo_v05_fin_user_0003,composition_triple,B,C,0
query_plus_choice,mdgo_v05_probe_000063,mdgo_v05_fin_user_0003,priority_pair,A,D,0
query_plus_choice,mdgo_v05_probe_000064,mdgo_v05_fin_user_0003,priority_triple,C,A,0
query_plus_choice,mdgo_v05_probe_000065,mdgo_v05_fin_user_0003,drift_recent_override,C,B,0
query_plus_choice,mdgo_v05_probe_000066,mdgo_v05_fin_user_0003,drift_composition,A,C,0
query_plus_choice,mdgo_v05_probe_000067,mdgo_v05_fin_user_0003,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000068,mdgo_v05_fin_user_0003,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000069,mdgo_v05_fin_user_0003,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000070,mdgo_v05_fin_user_0003,temporal_scope,D,C,0
query_plus_choice,mdgo_v05_probe_000071,mdgo_v05_fin_user_0003,explicit_retrieval,C,D,0
query_plus_choice,mdgo_v05_probe_000072,mdgo_v05_fin_user_0004,long_gap_direct,B,A,0
query_plus_choice,mdgo_v05_probe_000073,mdgo_v05_fin_user_0004,implicit_direct,D,B,0
query_plus_choice,mdgo_v05_probe_000074,mdgo_v05_fin_user_0004,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000075,mdgo_v05_fin_user_0004,boundary_plus_active,C,D,0
query_plus_choice,mdgo_v05_probe_000076,mdgo_v05_fin_user_0004,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000077,mdgo_v05_fin_user_0004,exception_plus_active,C,B,0
query_plus_choice,mdgo_v05_probe_000078,mdgo_v05_fin_user_0004,composition_pair,A,C,0
query_plus_choice,mdgo_v05_probe_000079,mdgo_v05_fin_user_0004,composition_pair_2,A,D,0
query_plus_choice,mdgo_v05_probe_000080,mdgo_v05_fin_user_0004,composition_triple,C,A,0
query_plus_choice,mdgo_v05_probe_000081,mdgo_v05_fin_user_0004,priority_pair,D,B,0
query_plus_choice,mdgo_v05_probe_000082,mdgo_v05_fin_user_0004,priority_triple,A,C,0
query_plus_choice,mdgo_v05_probe_000083,mdgo_v05_fin_user_0004,drift_recent_override,A,D,0
query_plus_choice,mdgo_v05_probe_000084,mdgo_v05_fin_user_0004,drift_composition,C,A,0
query_plus_choice,mdgo_v05_probe_000085,mdgo_v05_fin_user_0004,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000086,mdgo_v05_fin_user_0004,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000087,mdgo_v05_fin_user_0004,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000088,mdgo_v05_fin_user_0004,temporal_scope,C,A,0
query_plus_choice,mdgo_v05_probe_000089,mdgo_v05_fin_user_0004,explicit_retrieval,C,B,0
query_plus_choice,mdgo_v05_probe_000090,mdgo_v05_fin_user_0005,long_gap_direct,B,C,0
query_plus_choice,mdgo_v05_probe_000091,mdgo_v05_fin_user_0005,implicit_direct,A,D,0
query_plus_choice,mdgo_v05_probe_000092,mdgo_v05_fin_user_0005,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000093,mdgo_v05_fin_user_0005,boundary_plus_active,B,B,1
query_plus_choice,mdgo_v05_probe_000094,mdgo_v05_fin_user_0005,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000095,mdgo_v05_fin_user_0005,exception_plus_active,D,D,1
query_plus_choice,mdgo_v05_probe_000096,mdgo_v05_fin_user_0005,composition_pair,A,A,1
query_plus_choice,mdgo_v05_probe_000097,mdgo_v05_fin_user_0005,composition_pair_2,B,B,1
query_plus_choice,mdgo_v05_probe_000098,mdgo_v05_fin_user_0005,composition_triple,D,C,0
query_plus_choice,mdgo_v05_probe_000099,mdgo_v05_fin_user_0005,priority_pair,B,D,0
query_plus_choice,mdgo_v05_probe_000100,mdgo_v05_fin_user_0005,priority_triple,D,A,0
query_plus_choice,mdgo_v05_probe_000101,mdgo_v05_fin_user_0005,drift_recent_override,C,B,0
query_plus_choice,mdgo_v05_probe_000102,mdgo_v05_fin_user_0005,drift_composition,C,C,1
query_plus_choice,mdgo_v05_probe_000103,mdgo_v05_fin_user_0005,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000104,mdgo_v05_fin_user_0005,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000105,mdgo_v05_fin_user_0005,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000106,mdgo_v05_fin_user_0005,temporal_scope,A,C,0
query_plus_choice,mdgo_v05_probe_000107,mdgo_v05_fin_user_0005,explicit_retrieval,B,D,0
query_plus_choice,mdgo_v05_probe_000108,mdgo_v05_fin_user_0006,long_gap_direct,B,A,0
query_plus_choice,mdgo_v05_probe_000109,mdgo_v05_fin_user_0006,implicit_direct,C,B,0
query_plus_choice,mdgo_v05_probe_000110,mdgo_v05_fin_user_0006,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000111,mdgo_v05_fin_user_0006,boundary_plus_active,A,D,0
query_plus_choice,mdgo_v05_probe_000112,mdgo_v05_fin_user_0006,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000113,mdgo_v05_fin_user_0006,exception_plus_active,D,B,0
query_plus_choice,mdgo_v05_probe_000114,mdgo_v05_fin_user_0006,composition_pair,A,C,0
query_plus_choice,mdgo_v05_probe_000115,mdgo_v05_fin_user_0006,composition_pair_2,A,D,0
query_plus_choice,mdgo_v05_probe_000116,mdgo_v05_fin_user_0006,composition_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000117,mdgo_v05_fin_user_0006,priority_pair,B,B,1
query_plus_choice,mdgo_v05_probe_000118,mdgo_v05_fin_user_0006,priority_triple,B,C,0
query_plus_choice,mdgo_v05_probe_000119,mdgo_v05_fin_user_0006,drift_recent_override,B,D,0
query_plus_choice,mdgo_v05_probe_000120,mdgo_v05_fin_user_0006,drift_composition,D,A,0
query_plus_choice,mdgo_v05_probe_000121,mdgo_v05_fin_user_0006,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000122,mdgo_v05_fin_user_0006,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000123,mdgo_v05_fin_user_0006,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000124,mdgo_v05_fin_user_0006,temporal_scope,D,A,0
query_plus_choice,mdgo_v05_probe_000125,mdgo_v05_fin_user_0006,explicit_retrieval,A,B,0
query_plus_choice,mdgo_v05_probe_000126,mdgo_v05_fin_user_0007,long_gap_direct,B,C,0
query_plus_choice,mdgo_v05_probe_000127,mdgo_v05_fin_user_0007,implicit_direct,C,D,0
query_plus_choice,mdgo_v05_probe_000128,mdgo_v05_fin_user_0007,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000129,mdgo_v05_fin_user_0007,boundary_plus_active,A,B,0
query_plus_choice,mdgo_v05_probe_000130,mdgo_v05_fin_user_0007,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000131,mdgo_v05_fin_user_0007,exception_plus_active,D,D,1
query_plus_choice,mdgo_v05_probe_000132,mdgo_v05_fin_user_0007,composition_pair,C,A,0
query_plus_choice,mdgo_v05_probe_000133,mdgo_v05_fin_user_0007,composition_pair_2,B,B,1
query_plus_choice,mdgo_v05_probe_000134,mdgo_v05_fin_user_0007,composition_triple,D,C,0
query_plus_choice,mdgo_v05_probe_000135,mdgo_v05_fin_user_0007,priority_pair,A,D,0
query_plus_choice,mdgo_v05_probe_000136,mdgo_v05_fin_user_0007,priority_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000137,mdgo_v05_fin_user_0007,drift_recent_override,D,B,0
query_plus_choice,mdgo_v05_probe_000138,mdgo_v05_fin_user_0007,drift_composition,B,C,0
query_plus_choice,mdgo_v05_probe_000139,mdgo_v05_fin_user_0007,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000140,mdgo_v05_fin_user_0007,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000141,mdgo_v05_fin_user_0007,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000142,mdgo_v05_fin_user_0007,temporal_scope,A,C,0
query_plus_choice,mdgo_v05_probe_000143,mdgo_v05_fin_user_0007,explicit_retrieval,A,D,0
query_plus_choice,mdgo_v05_probe_000144,mdgo_v05_fin_user_0008,long_gap_direct,D,A,0
query_plus_choice,mdgo_v05_probe_000145,mdgo_v05_fin_user_0008,implicit_direct,C,B,0
query_plus_choice,mdgo_v05_probe_000146,mdgo_v05_fin_user_0008,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000147,mdgo_v05_fin_user_0008,boundary_plus_active,A,D,0
query_plus_choice,mdgo_v05_probe_000148,mdgo_v05_fin_user_0008,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000149,mdgo_v05_fin_user_0008,exception_plus_active,D,B,0
query_plus_choice,mdgo_v05_probe_000150,mdgo_v05_fin_user_0008,composition_pair,D,C,0
query_plus_choice,mdgo_v05_probe_000151,mdgo_v05_fin_user_0008,composition_pair_2,D,D,1
query_plus_choice,mdgo_v05_probe_000152,mdgo_v05_fin_user_0008,composition_triple,C,A,0
query_plus_choice,mdgo_v05_probe_000153,mdgo_v05_fin_user_0008,priority_pair,A,B,0
query_plus_choice,mdgo_v05_probe_000154,mdgo_v05_fin_user_0008,priority_triple,A,C,0
query_plus_choice,mdgo_v05_probe_000155,mdgo_v05_fin_user_0008,drift_recent_override,D,D,1
query_plus_choice,mdgo_v05_probe_000156,mdgo_v05_fin_user_0008,drift_composition,C,A,0
query_plus_choice,mdgo_v05_probe_000157,mdgo_v05_fin_user_0008,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000158,mdgo_v05_fin_user_0008,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000159,mdgo_v05_fin_user_0008,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000160,mdgo_v05_fin_user_0008,temporal_scope,D,A,0
query_plus_choice,mdgo_v05_probe_000161,mdgo_v05_fin_user_0008,explicit_retrieval,B,B,1
query_plus_choice,mdgo_v05_probe_000162,mdgo_v05_fin_user_0009,long_gap_direct,A,C,0
query_plus_choice,mdgo_v05_probe_000163,mdgo_v05_fin_user_0009,implicit_direct,C,D,0
query_plus_choice,mdgo_v05_probe_000164,mdgo_v05_fin_user_0009,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000165,mdgo_v05_fin_user_0009,boundary_plus_active,A,B,0
query_plus_choice,mdgo_v05_probe_000166,mdgo_v05_fin_user_0009,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000167,mdgo_v05_fin_user_0009,exception_plus_active,C,D,0
query_plus_choice,mdgo_v05_probe_000168,mdgo_v05_fin_user_0009,composition_pair,C,A,0
query_plus_choice,mdgo_v05_probe_000169,mdgo_v05_fin_user_0009,composition_pair_2,C,B,0
query_plus_choice,mdgo_v05_probe_000170,mdgo_v05_fin_user_0009,composition_triple,B,C,0
query_plus_choice,mdgo_v05_probe_000171,mdgo_v05_fin_user_0009,priority_pair,A,D,0
query_plus_choice,mdgo_v05_probe_000172,mdgo_v05_fin_user_0009,priority_triple,A,A,1
query_plus_choice,mdgo_v05_probe_000173,mdgo_v05_fin_user_0009,drift_recent_override,C,B,0
query_plus_choice,mdgo_v05_probe_000174,mdgo_v05_fin_user_0009,drift_composition,D,C,0
query_plus_choice,mdgo_v05_probe_000175,mdgo_v05_fin_user_0009,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000176,mdgo_v05_fin_user_0009,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000177,mdgo_v05_fin_user_0009,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000178,mdgo_v05_fin_user_0009,temporal_scope,A,C,0
query_plus_choice,mdgo_v05_probe_000179,mdgo_v05_fin_user_0009,explicit_retrieval,B,D,0
query_plus_choice,mdgo_v05_probe_000180,mdgo_v05_fin_user_0010,long_gap_direct,C,A,0
query_plus_choice,mdgo_v05_probe_000181,mdgo_v05_fin_user_0010,implicit_direct,D,B,0
query_plus_choice,mdgo_v05_probe_000182,mdgo_v05_fin_user_0010,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000183,mdgo_v05_fin_user_0010,boundary_plus_active,D,D,1
query_plus_choice,mdgo_v05_probe_000184,mdgo_v05_fin_user_0010,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000185,mdgo_v05_fin_user_0010,exception_plus_active,B,B,1
query_plus_choice,mdgo_v05_probe_000186,mdgo_v05_fin_user_0010,composition_pair,C,C,1
query_plus_choice,mdgo_v05_probe_000187,mdgo_v05_fin_user_0010,composition_pair_2,C,D,0
query_plus_choice,mdgo_v05_probe_000188,mdgo_v05_fin_user_0010,composition_triple,C,A,0
query_plus_choice,mdgo_v05_probe_000189,mdgo_v05_fin_user_0010,priority_pair,B,B,1
query_plus_choice,mdgo_v05_probe_000190,mdgo_v05_fin_user_0010,priority_triple,C,C,1
query_plus_choice,mdgo_v05_probe_000191,mdgo_v05_fin_user_0010,drift_recent_override,A,D,0
query_plus_choice,mdgo_v05_probe_000192,mdgo_v05_fin_user_0010,drift_composition,D,A,0
query_plus_choice,mdgo_v05_probe_000193,mdgo_v05_fin_user_0010,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000194,mdgo_v05_fin_user_0010,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000195,mdgo_v05_fin_user_0010,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000196,mdgo_v05_fin_user_0010,temporal_scope,C,A,0
query_plus_choice,mdgo_v05_probe_000197,mdgo_v05_fin_user_0010,explicit_retrieval,D,B,0
query_plus_choice,mdgo_v05_probe_000198,mdgo_v05_fin_user_0011,long_gap_direct,D,C,0
query_plus_choice,mdgo_v05_probe_000199,mdgo_v05_fin_user_0011,implicit_direct,B,D,0
query_plus_choice,mdgo_v05_probe_000200,mdgo_v05_fin_user_0011,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000201,mdgo_v05_fin_user_0011,boundary_plus_active,A,B,0
query_plus_choice,mdgo_v05_probe_000202,mdgo_v05_fin_user_0011,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000203,mdgo_v05_fin_user_0011,exception_plus_active,D,D,1
query_plus_choice,mdgo_v05_probe_000204,mdgo_v05_fin_user_0011,composition_pair,B,A,0
query_plus_choice,mdgo_v05_probe_000205,mdgo_v05_fin_user_0011,composition_pair_2,A,B,0
query_plus_choice,mdgo_v05_probe_000206,mdgo_v05_fin_user_0011,composition_triple,A,C,0
query_plus_choice,mdgo_v05_probe_000207,mdgo_v05_fin_user_0011,priority_pair,C,D,0
query_plus_choice,mdgo_v05_probe_000208,mdgo_v05_fin_user_0011,priority_triple,D,A,0
query_plus_choice,mdgo_v05_probe_000209,mdgo_v05_fin_user_0011,drift_recent_override,A,B,0
query_plus_choice,mdgo_v05_probe_000210,mdgo_v05_fin_user_0011,drift_composition,D,C,0
query_plus_choice,mdgo_v05_probe_000211,mdgo_v05_fin_user_0011,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000212,mdgo_v05_fin_user_0011,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000213,mdgo_v05_fin_user_0011,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000214,mdgo_v05_fin_user_0011,temporal_scope,A,C,0
query_plus_choice,mdgo_v05_probe_000215,mdgo_v05_fin_user_0011,explicit_retrieval,B,D,0
query_plus_choice,mdgo_v05_probe_000216,mdgo_v05_fin_user_0012,long_gap_direct,B,A,0
query_plus_choice,mdgo_v05_probe_000217,mdgo_v05_fin_user_0012,implicit_direct,C,B,0
query_plus_choice,mdgo_v05_probe_000218,mdgo_v05_fin_user_0012,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000219,mdgo_v05_fin_user_0012,boundary_plus_active,B,D,0
query_plus_choice,mdgo_v05_probe_000220,mdgo_v05_fin_user_0012,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000221,mdgo_v05_fin_user_0012,exception_plus_active,B,B,1
query_plus_choice,mdgo_v05_probe_000222,mdgo_v05_fin_user_0012,composition_pair,D,C,0
query_plus_choice,mdgo_v05_probe_000223,mdgo_v05_fin_user_0012,composition_pair_2,A,D,0
query_plus_choice,mdgo_v05_probe_000224,mdgo_v05_fin_user_0012,composition_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000225,mdgo_v05_fin_user_0012,priority_pair,A,B,0
query_plus_choice,mdgo_v05_probe_000226,mdgo_v05_fin_user_0012,priority_triple,C,C,1
query_plus_choice,mdgo_v05_probe_000227,mdgo_v05_fin_user_0012,drift_recent_override,A,D,0
query_plus_choice,mdgo_v05_probe_000228,mdgo_v05_fin_user_0012,drift_composition,B,A,0
query_plus_choice,mdgo_v05_probe_000229,mdgo_v05_fin_user_0012,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000230,mdgo_v05_fin_user_0012,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000231,mdgo_v05_fin_user_0012,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000232,mdgo_v05_fin_user_0012,temporal_scope,B,A,0
query_plus_choice,mdgo_v05_probe_000233,mdgo_v05_fin_user_0012,explicit_retrieval,A,B,0
query_plus_choice,mdgo_v05_probe_000234,mdgo_v05_fin_user_0013,long_gap_direct,B,C,0
query_plus_choice,mdgo_v05_probe_000235,mdgo_v05_fin_user_0013,implicit_direct,B,D,0
query_plus_choice,mdgo_v05_probe_000236,mdgo_v05_fin_user_0013,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000237,mdgo_v05_fin_user_0013,boundary_plus_active,B,B,1
query_plus_choice,mdgo_v05_probe_000238,mdgo_v05_fin_user_0013,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000239,mdgo_v05_fin_user_0013,exception_plus_active,A,D,0
query_plus_choice,mdgo_v05_probe_000240,mdgo_v05_fin_user_0013,composition_pair,C,A,0
query_plus_choice,mdgo_v05_probe_000241,mdgo_v05_fin_user_0013,composition_pair_2,A,B,0
query_plus_choice,mdgo_v05_probe_000242,mdgo_v05_fin_user_0013,composition_triple,A,C,0
query_plus_choice,mdgo_v05_probe_000243,mdgo_v05_fin_user_0013,priority_pair,A,D,0
query_plus_choice,mdgo_v05_probe_000244,mdgo_v05_fin_user_0013,priority_triple,D,A,0
query_plus_choice,mdgo_v05_probe_000245,mdgo_v05_fin_user_0013,drift_recent_override,D,B,0
query_plus_choice,mdgo_v05_probe_000246,mdgo_v05_fin_user_0013,drift_composition,B,C,0
query_plus_choice,mdgo_v05_probe_000247,mdgo_v05_fin_user_0013,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000248,mdgo_v05_fin_user_0013,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000249,mdgo_v05_fin_user_0013,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000250,mdgo_v05_fin_user_0013,temporal_scope,A,C,0
query_plus_choice,mdgo_v05_probe_000251,mdgo_v05_fin_user_0013,explicit_retrieval,A,D,0
query_plus_choice,mdgo_v05_probe_000252,mdgo_v05_fin_user_0014,long_gap_direct,D,A,0
query_plus_choice,mdgo_v05_probe_000253,mdgo_v05_fin_user_0014,implicit_direct,C,B,0
query_plus_choice,mdgo_v05_probe_000254,mdgo_v05_fin_user_0014,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000255,mdgo_v05_fin_user_0014,boundary_plus_active,C,D,0
query_plus_choice,mdgo_v05_probe_000256,mdgo_v05_fin_user_0014,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000257,mdgo_v05_fin_user_0014,exception_plus_active,C,B,0
query_plus_choice,mdgo_v05_probe_000258,mdgo_v05_fin_user_0014,composition_pair,B,C,0
query_plus_choice,mdgo_v05_probe_000259,mdgo_v05_fin_user_0014,composition_pair_2,B,D,0
query_plus_choice,mdgo_v05_probe_000260,mdgo_v05_fin_user_0014,composition_triple,D,A,0
query_plus_choice,mdgo_v05_probe_000261,mdgo_v05_fin_user_0014,priority_pair,C,B,0
query_plus_choice,mdgo_v05_probe_000262,mdgo_v05_fin_user_0014,priority_triple,D,C,0
query_plus_choice,mdgo_v05_probe_000263,mdgo_v05_fin_user_0014,drift_recent_override,C,D,0
query_plus_choice,mdgo_v05_probe_000264,mdgo_v05_fin_user_0014,drift_composition,D,A,0
query_plus_choice,mdgo_v05_probe_000265,mdgo_v05_fin_user_0014,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000266,mdgo_v05_fin_user_0014,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000267,mdgo_v05_fin_user_0014,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000268,mdgo_v05_fin_user_0014,temporal_scope,A,A,1
query_plus_choice,mdgo_v05_probe_000269,mdgo_v05_fin_user_0014,explicit_retrieval,C,B,0
query_plus_choice,mdgo_v05_probe_000270,mdgo_v05_fin_user_0015,long_gap_direct,B,C,0
query_plus_choice,mdgo_v05_probe_000271,mdgo_v05_fin_user_0015,implicit_direct,A,D,0
query_plus_choice,mdgo_v05_probe_000272,mdgo_v05_fin_user_0015,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000273,mdgo_v05_fin_user_0015,boundary_plus_active,C,B,0
query_plus_choice,mdgo_v05_probe_000274,mdgo_v05_fin_user_0015,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000275,mdgo_v05_fin_user_0015,exception_plus_active,C,D,0
query_plus_choice,mdgo_v05_probe_000276,mdgo_v05_fin_user_0015,composition_pair,D,A,0
query_plus_choice,mdgo_v05_probe_000277,mdgo_v05_fin_user_0015,composition_pair_2,D,B,0
query_plus_choice,mdgo_v05_probe_000278,mdgo_v05_fin_user_0015,composition_triple,A,C,0
query_plus_choice,mdgo_v05_probe_000279,mdgo_v05_fin_user_0015,priority_pair,C,D,0
query_plus_choice,mdgo_v05_probe_000280,mdgo_v05_fin_user_0015,priority_triple,C,A,0
query_plus_choice,mdgo_v05_probe_000281,mdgo_v05_fin_user_0015,drift_recent_override,C,B,0
query_plus_choice,mdgo_v05_probe_000282,mdgo_v05_fin_user_0015,drift_composition,B,C,0
query_plus_choice,mdgo_v05_probe_000283,mdgo_v05_fin_user_0015,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000284,mdgo_v05_fin_user_0015,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000285,mdgo_v05_fin_user_0015,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000286,mdgo_v05_fin_user_0015,temporal_scope,D,C,0
query_plus_choice,mdgo_v05_probe_000287,mdgo_v05_fin_user_0015,explicit_retrieval,B,D,0
query_plus_choice,mdgo_v05_probe_000288,mdgo_v05_fin_user_0016,long_gap_direct,A,A,1
query_plus_choice,mdgo_v05_probe_000289,mdgo_v05_fin_user_0016,implicit_direct,D,B,0
query_plus_choice,mdgo_v05_probe_000290,mdgo_v05_fin_user_0016,boundary_near_miss,C,C,1
query_plus_choice,mdgo_v05_probe_000291,mdgo_v05_fin_user_0016,boundary_plus_active,B,D,0
query_plus_choice,mdgo_v05_probe_000292,mdgo_v05_fin_user_0016,exception_nested,A,A,1
query_plus_choice,mdgo_v05_probe_000293,mdgo_v05_fin_user_0016,exception_plus_active,D,B,0
query_plus_choice,mdgo_v05_probe_000294,mdgo_v05_fin_user_0016,composition_pair,A,C,0
query_plus_choice,mdgo_v05_probe_000295,mdgo_v05_fin_user_0016,composition_pair_2,C,D,0
query_plus_choice,mdgo_v05_probe_000296,mdgo_v05_fin_user_0016,composition_triple,D,A,0
query_plus_choice,mdgo_v05_probe_000297,mdgo_v05_fin_user_0016,priority_pair,A,B,0
query_plus_choice,mdgo_v05_probe_000298,mdgo_v05_fin_user_0016,priority_triple,B,C,0
query_plus_choice,mdgo_v05_probe_000299,mdgo_v05_fin_user_0016,drift_recent_override,B,D,0
query_plus_choice,mdgo_v05_probe_000300,mdgo_v05_fin_user_0016,drift_composition,B,A,0
query_plus_choice,mdgo_v05_probe_000301,mdgo_v05_fin_user_0016,drift_exception,B,B,1
query_plus_choice,mdgo_v05_probe_000302,mdgo_v05_fin_user_0016,false_personalization,C,C,1
query_plus_choice,mdgo_v05_probe_000303,mdgo_v05_fin_user_0016,insufficient_evidence,D,D,1
query_plus_choice,mdgo_v05_probe_000304,mdgo_v05_fin_user_0016,temporal_scope,C,A,0
query_plus_choice,mdgo_v05_probe_000305,mdgo_v05_fin_user_0016,explicit_retrieval,D,B,0
query_plus_choice,mdgo_v05_probe_000306,mdgo_v05_fin_user_0017,long_gap_direct,A,C,0
query_plus_choice,mdgo_v05_probe_000307,mdgo_v05_fin_user_0017,implicit_direct,A,D,0
query_plus_choice,mdgo_v05_probe_000308,mdgo_v05_fin_user_0017,boundary_near_miss,A,A,1
query_plus_choice,mdgo_v05_probe_000309,mdgo_v05_fin_user_0017,boundary_plus_active,B,B,1
query_plus_choice,mdgo_v05_probe_000310,mdgo_v05_fin_user_0017,exception_nested,C,C,1
query_plus_choice,mdgo_v05_probe_000311,mdgo_v05_fin_user_0017,exception_plus_active,C,D,0
query_plus_choice,mdgo_v05_probe_000312,mdgo_v05_fin_user_0017,composition_pair,C,A,0
query_plus_choice,mdgo_v05_probe_000313,mdgo_v05_fin_user_0017,composition_pair_2,D,B,0
query_plus_choice,mdgo_v05_probe_000314,mdgo_v05_fin_user_0017,composition_triple,D,C,0
query_plus_choice,mdgo_v05_probe_000315,mdgo_v05_fin_user_0017,priority_pair,B,D,0
query_plus_choice,mdgo_v05_probe_000316,mdgo_v05_fin_user_0017,priority_triple,B,A,0
query_plus_choice,mdgo_v05_probe_000317,mdgo_v05_fin_user_0017,drift_recent_override,A,B,0
query_plus_choice,mdgo_v05_probe_000318,mdgo_v05_fin_user_0017,drift_composition,C,C,1
query_plus_choice,mdgo_v05_probe_000319,mdgo_v05_fin_user_0017,drift_exception,D,D,1
query_plus_choice,mdgo_v05_probe_000320,mdgo_v05_fin_user_0017,false_personalization,A,A,1
query_plus_choice,mdgo_v05_probe_000321,mdgo_v05_fin_user_0017,insufficient_evidence,B,B,1
query_plus_choice,mdgo_v05_probe_000322,mdgo_v05_fin_user_0017,temporal_scope,A,C,0
query_plus_choice,mdgo_v05_probe_000323,mdgo_v05_fin_user_0017,explicit_retrieval,C,D,0
query_plus_choice,mdgo_v05_probe_000324,mdgo_v05_fin_user_0018,long_gap_direct,D,A,0
