session_id,user_id,domain,primary_source_conversation_id,source_intent,all_source_conversation_ids_json,style_exemplar_ids_json,usage_mode
mdgo_v05_sof_user_0002_s0220,mdgo_v05_sof_user_0002,software,acs-3c810c51-7ca7-451b-a7d5-418cacdc8361-1,server_status,"[""acs-da74f93d-0816-4e05-adc2-675cbcaeee08-1"", ""acs-480378eb-0c72-4f8e-8ebc-22dfd5c77369-1"", ""acs-24ea12f8-f3fd-4e02-a8d2-b48e22834788-1""]","[""acs-da74f93d-0816-4e05-adc2-675cbcaeee08-1"", ""acs-480378eb-0c72-4f8e-8ebc-22dfd5c77369-1"", ""acs-24ea12f8-f3fd-4e02-a8d2-b48e22834788-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0221,mdgo_v05_sof_user_0002,software,acs-8a61a628-c6c8-4d97-9b66-66ff0f92c7d9-1,ticket_escalation,"[""acs-c06928fe-6747-4c47-b878-5c4d34ba6919-1"", ""acs-7304ead1-2e0f-4572-a62c-3ed3a4e52e09-1""]","[""acs-c06928fe-6747-4c47-b878-5c4d34ba6919-1"", ""acs-7304ead1-2e0f-4572-a62c-3ed3a4e52e09-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0222,mdgo_v05_sof_user_0002,software,acs-248451c6-8403-43cc-a13b-6157e2872e8b-1,crash_error,"[""acs-9d1f2133-249d-4dce-9b0a-d55fadb5f661-1"", ""acs-a00c980f-da50-4862-82ee-c9ad55903093-1""]","[""acs-9d1f2133-249d-4dce-9b0a-d55fadb5f661-1"", ""acs-a00c980f-da50-4862-82ee-c9ad55903093-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0224,mdgo_v05_sof_user_0002,software,acs-10255eff-5881-4e15-8160-cc31ec2566bc-1,meeting_call,"[""acs-62b39624-8cf3-46a7-9e19-766f7ad5c66d-1"", ""acs-87052678-b70e-4461-bd7b-9b916a534ee9-1""]","[""acs-62b39624-8cf3-46a7-9e19-766f7ad5c66d-1"", ""acs-87052678-b70e-4461-bd7b-9b916a534ee9-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0225,mdgo_v05_sof_user_0002,software,acs-2e593f47-ecd1-4b0d-8509-b9ce36e69e98-1,server_status,"[""acs-3f5fe6fc-8738-4a24-91e8-f8c4541e908c-1"", ""acs-9386e579-4dec-431f-b344-c719d2879054-1"", ""acs-e6abc5e7-6eaa-4e3d-b89e-58d8cc5aef6a-1""]","[""acs-3f5fe6fc-8738-4a24-91e8-f8c4541e908c-1"", ""acs-9386e579-4dec-431f-b344-c719d2879054-1"", ""acs-e6abc5e7-6eaa-4e3d-b89e-58d8cc5aef6a-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0226,mdgo_v05_sof_user_0002,software,acs-5d9f45a9-c2a7-4f4a-9a4c-2fcf30c08d20-1,server_status,"[""acs-b6fe0c83-a9d6-4b8c-b45c-342dea4e8f8d-1"", ""acs-f41c9d44-c3a3-40f4-82c0-989044969634-1"", ""acs-87d22ba2-4f25-42e8-8e44-31933bebcfba-1""]","[""acs-b6fe0c83-a9d6-4b8c-b45c-342dea4e8f8d-1"", ""acs-f41c9d44-c3a3-40f4-82c0-989044969634-1"", ""acs-87d22ba2-4f25-42e8-8e44-31933bebcfba-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0227,mdgo_v05_sof_user_0002,software,acs-7dd68400-8b71-4fee-973f-b022d5644270-1,mail_sync,"[""acs-01a55ac8-62f2-4fab-bf4e-446c9f2be732-1"", ""acs-1c50c774-0e3f-42f3-bf70-6809d64e3a87-1""]","[""acs-01a55ac8-62f2-4fab-bf4e-446c9f2be732-1"", ""acs-1c50c774-0e3f-42f3-bf70-6809d64e3a87-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0228,mdgo_v05_sof_user_0002,software,acs-f0ac4703-6ae2-4804-b3eb-7ba8cceffdc1-1,server_status,"[""acs-51441d3e-c88f-40fd-b220-632e45bb2162-1""]","[""acs-51441d3e-c88f-40fd-b220-632e45bb2162-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0229,mdgo_v05_sof_user_0002,software,acs-c73497a9-030e-4c36-8d1d-1d87a1618793-1,login_password,"[""acs-0d90be0e-94ba-4b07-99a3-523cf31f3576-1"", ""acs-8d510771-d45f-4808-afcb-1432bea0cedc-1""]","[""acs-0d90be0e-94ba-4b07-99a3-523cf31f3576-1"", ""acs-8d510771-d45f-4808-afcb-1432bea0cedc-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0230,mdgo_v05_sof_user_0002,software,acs-e4eb4d2c-3cb5-4773-b6a5-304758d9f601-1,server_status,"[""acs-7d7493b2-b9d2-4c83-b2b7-57f620e45c1b-1"", ""acs-c5461cfe-2b7f-4dff-b77d-691e46ceb0dd-1""]","[""acs-7d7493b2-b9d2-4c83-b2b7-57f620e45c1b-1"", ""acs-c5461cfe-2b7f-4dff-b77d-691e46ceb0dd-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0231,mdgo_v05_sof_user_0002,software,acs-77ab43f7-225a-4b90-9004-aa2a983906dc-1,peripheral,"[""acs-717e8618-e674-4abd-93f5-001061e64676-1"", ""acs-fc93480d-d946-41ca-960f-f6531cada62e-1"", ""acs-05cf7682-933c-4bcd-a566-a2058f834faf-1""]","[""acs-717e8618-e674-4abd-93f5-001061e64676-1"", ""acs-fc93480d-d946-41ca-960f-f6531cada62e-1"", ""acs-05cf7682-933c-4bcd-a566-a2058f834faf-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0232,mdgo_v05_sof_user_0002,software,acs-4782b0c8-8d73-442d-81bd-8d0f5b495ab3-1,update_install,"[""acs-14e0860b-af48-433a-89da-f7f01134179f-1"", ""acs-be74bc21-f9cb-4fce-b169-bfdd6310070b-1"", ""acs-f45a584c-49c5-4c22-82e4-4d78502076a7-1""]","[""acs-14e0860b-af48-433a-89da-f7f01134179f-1"", ""acs-be74bc21-f9cb-4fce-b169-bfdd6310070b-1"", ""acs-f45a584c-49c5-4c22-82e4-4d78502076a7-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0234,mdgo_v05_sof_user_0002,software,acs-3ae2e066-3cb8-44cd-a11d-3a9c4b2a1e33-1,mail_sync,"[""acs-3faeed42-1ef5-48c1-9e15-6dbe157e03ac-1"", ""acs-7e811507-f7d6-4dbf-bc14-1e030cb6e21f-1""]","[""acs-3faeed42-1ef5-48c1-9e15-6dbe157e03ac-1"", ""acs-7e811507-f7d6-4dbf-bc14-1e030cb6e21f-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0235,mdgo_v05_sof_user_0002,software,acs-1029edcc-f2db-446b-b901-35f3a00d1481-1,update_install,"[""acs-b217fa40-8d54-41f6-9ec4-55b0505a2c07-1"", ""acs-02a835b5-8b65-465f-988c-e8600d8d0e2d-1""]","[""acs-b217fa40-8d54-41f6-9ec4-55b0505a2c07-1"", ""acs-02a835b5-8b65-465f-988c-e8600d8d0e2d-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0238,mdgo_v05_sof_user_0002,software,acs-486c5aab-acea-4886-85cd-a81c6de7db3b-1,update_install,"[""acs-06f33f4d-7a31-4fc8-8de1-4089fd8c116e-1"", ""acs-2801d635-a48f-4460-ac78-7da621962cb0-1""]","[""acs-06f33f4d-7a31-4fc8-8de1-4089fd8c116e-1"", ""acs-2801d635-a48f-4460-ac78-7da621962cb0-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0239,mdgo_v05_sof_user_0002,software,acs-6fc6b681-f411-4caf-98bc-f7a153d5d1ba-1,server_status,"[""acs-13e9bda9-aefb-4f1e-a14f-6ec1ef70bdde-1"", ""acs-aef50d9c-0627-4fdd-b859-fd97f67ce660-1""]","[""acs-13e9bda9-aefb-4f1e-a14f-6ec1ef70bdde-1"", ""acs-aef50d9c-0627-4fdd-b859-fd97f67ce660-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0242,mdgo_v05_sof_user_0002,software,acs-12b4d89d-eaa9-4612-b4fe-c2424e73d184-1,mail_sync,"[""acs-0e569efe-4c41-4914-9b2a-330f0f479bf7-1"", ""acs-292ebcb6-677e-4eba-a4f8-0b2da65c4139-1"", ""acs-14c465b4-568c-4749-bb25-46944fbaf9c4-1""]","[""acs-0e569efe-4c41-4914-9b2a-330f0f479bf7-1"", ""acs-292ebcb6-677e-4eba-a4f8-0b2da65c4139-1"", ""acs-14c465b4-568c-4749-bb25-46944fbaf9c4-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0243,mdgo_v05_sof_user_0002,software,acs-15eb9b57-9a49-49c1-b1b3-24e96063388b-1,meeting_call,"[""acs-51a8e471-be2b-4f6a-834b-8217f0b61f66-1"", ""acs-5e11fc90-9354-4978-8e00-526e3e715870-1""]","[""acs-51a8e471-be2b-4f6a-834b-8217f0b61f66-1"", ""acs-5e11fc90-9354-4978-8e00-526e3e715870-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0244,mdgo_v05_sof_user_0002,software,acs-711a173c-9554-4112-8f03-e6ca91bc55a4-1,mail_sync,"[""acs-c9a97c33-e11c-4046-acf9-647e08b6dcfa-1""]","[""acs-c9a97c33-e11c-4046-acf9-647e08b6dcfa-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0245,mdgo_v05_sof_user_0002,software,acs-a7e547fd-c505-4fd6-84a4-d2de493885e5-1,meeting_call,"[""acs-d8b00a46-a94a-49f4-a7c8-4af56dc492e9-1"", ""acs-9d2f3620-8d07-4787-8976-4bc7cb27cb23-1"", ""acs-86a9ba57-eec7-49a9-97bf-233e907a5971-1""]","[""acs-d8b00a46-a94a-49f4-a7c8-4af56dc492e9-1"", ""acs-9d2f3620-8d07-4787-8976-4bc7cb27cb23-1"", ""acs-86a9ba57-eec7-49a9-97bf-233e907a5971-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0246,mdgo_v05_sof_user_0002,software,acs-7d3c4b2c-dc6d-4052-8daa-d958ac0c06ed-1,update_install,"[""acs-cb416917-87e0-4e38-b3b9-bc342d55747c-1"", ""acs-8691da4c-e620-4f97-a701-1449394b2a5b-1""]","[""acs-cb416917-87e0-4e38-b3b9-bc342d55747c-1"", ""acs-8691da4c-e620-4f97-a701-1449394b2a5b-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0247,mdgo_v05_sof_user_0002,software,acs-bdd95c1c-3ce0-4801-8ee7-41ecd19b313a-1,server_status,"[""acs-619d95c3-8272-47f1-9f01-30d5e4ef9f7b-1"", ""acs-7c22eec6-cedd-40ed-9781-b48edb7d09df-1""]","[""acs-619d95c3-8272-47f1-9f01-30d5e4ef9f7b-1"", ""acs-7c22eec6-cedd-40ed-9781-b48edb7d09df-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0249,mdgo_v05_sof_user_0002,software,acs-3dbb177b-d337-4e3e-abe6-b0f9dd4bbbb2-1,ticket_escalation,"[""acs-5e906df8-f83d-4e2f-88a0-f2cca751576f-1"", ""acs-6ac6f6b6-cdf8-40ae-bebd-40ba01923b07-1""]","[""acs-5e906df8-f83d-4e2f-88a0-f2cca751576f-1"", ""acs-6ac6f6b6-cdf8-40ae-bebd-40ba01923b07-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0250,mdgo_v05_sof_user_0002,software,acs-1c50c774-0e3f-42f3-bf70-6809d64e3a87-1,mail_sync,"[""acs-b5590131-0ea6-4e9d-9272-fef5afb2db4f-1"", ""acs-49b3d240-6101-4594-8cb5-96d04f695ad6-1"", ""acs-1b8a7304-b0a0-4f75-9590-b8459559d18e-1""]","[""acs-b5590131-0ea6-4e9d-9272-fef5afb2db4f-1"", ""acs-49b3d240-6101-4594-8cb5-96d04f695ad6-1"", ""acs-1b8a7304-b0a0-4f75-9590-b8459559d18e-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0251,mdgo_v05_sof_user_0002,software,acs-bbc1a9f1-540c-44b6-aba9-f6e9f01fa6cc-1,update_install,"[""acs-f45a584c-49c5-4c22-82e4-4d78502076a7-1"", ""acs-0f3531d0-0d29-4697-ba7f-429f77ab3907-1"", ""acs-46614863-2bea-47fe-ab56-6f9ddad5d9c8-1""]","[""acs-f45a584c-49c5-4c22-82e4-4d78502076a7-1"", ""acs-0f3531d0-0d29-4697-ba7f-429f77ab3907-1"", ""acs-46614863-2bea-47fe-ab56-6f9ddad5d9c8-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0252,mdgo_v05_sof_user_0002,software,acs-993675df-fc60-45df-a1d2-1e25b5288afb-1,peripheral,"[""acs-724236d8-e4e0-45f5-97f0-abfce0c035c4-1""]","[""acs-724236d8-e4e0-45f5-97f0-abfce0c035c4-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0253,mdgo_v05_sof_user_0002,software,acs-ca4e253f-473c-47a3-aaf5-247ce3c2582e-1,server_status,"[""acs-6c5acae5-66a0-442a-ba06-1827b29a47b9-1""]","[""acs-6c5acae5-66a0-442a-ba06-1827b29a47b9-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0254,mdgo_v05_sof_user_0002,software,acs-8691da4c-e620-4f97-a701-1449394b2a5b-1,meeting_call,"[""acs-21196fbb-4346-45bf-83f8-45ea479d5282-1"", ""acs-d6e3a2c5-e1b3-4124-bb20-a83865bd0793-1"", ""acs-857e8c13-1b76-456b-866e-a118bcd62efa-1""]","[""acs-21196fbb-4346-45bf-83f8-45ea479d5282-1"", ""acs-d6e3a2c5-e1b3-4124-bb20-a83865bd0793-1"", ""acs-857e8c13-1b76-456b-866e-a118bcd62efa-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0255,mdgo_v05_sof_user_0002,software,acs-37ad0230-4fea-44b6-9b5e-4a32f37c51f3-1,mail_sync,"[""acs-e4dbf9ff-a4f3-40a2-b65b-cc280a52210a-1"", ""acs-a35ddbec-4244-4046-bbb0-a274fd8edf59-1""]","[""acs-e4dbf9ff-a4f3-40a2-b65b-cc280a52210a-1"", ""acs-a35ddbec-4244-4046-bbb0-a274fd8edf59-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0256,mdgo_v05_sof_user_0002,software,acs-825fdae8-64ec-45bf-8676-e51d9a00c6ca-1,mail_sync,"[""acs-e6c0ba0a-f6ad-46ff-8504-23faf5947071-1"", ""acs-eddcebf1-aa64-474c-a161-7a1de318bcc4-1""]","[""acs-e6c0ba0a-f6ad-46ff-8504-23faf5947071-1"", ""acs-eddcebf1-aa64-474c-a161-7a1de318bcc4-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0257,mdgo_v05_sof_user_0002,software,acs-05ccd823-32a3-48a2-a180-f4ff0c628864-1,meeting_call,"[""acs-f7b000d2-748c-4cc0-9461-61522fbd2f63-1"", ""acs-770c86ac-5273-4a11-a1a9-501fb61287a8-1"", ""acs-4b5f7d41-24bf-4f81-a099-31bca3366394-1""]","[""acs-f7b000d2-748c-4cc0-9461-61522fbd2f63-1"", ""acs-770c86ac-5273-4a11-a1a9-501fb61287a8-1"", ""acs-4b5f7d41-24bf-4f81-a099-31bca3366394-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0259,mdgo_v05_sof_user_0002,software,acs-c59109e0-4621-498f-a5ff-257eef3c55d3-1,mail_sync,"[""acs-a42f1781-7ff4-4444-860b-be9fff2668c3-1""]","[""acs-a42f1781-7ff4-4444-860b-be9fff2668c3-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0260,mdgo_v05_sof_user_0002,software,acs-e2c299df-e52c-47b0-b060-ac06d536e223-1,meeting_call,"[""acs-5d6ce7ef-cc2e-4ffa-92c6-e971adf31adf-1"", ""acs-0bcd1103-a724-44ba-8ddb-759fdf72d601-1"", ""acs-efee2e22-bed8-4cc1-946f-11a95bc17695-1""]","[""acs-5d6ce7ef-cc2e-4ffa-92c6-e971adf31adf-1"", ""acs-0bcd1103-a724-44ba-8ddb-759fdf72d601-1"", ""acs-efee2e22-bed8-4cc1-946f-11a95bc17695-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0262,mdgo_v05_sof_user_0002,software,acs-1f4778d4-c74e-40a0-8d99-691ec7c15649-1,peripheral,"[""acs-088840dc-5680-48e2-ad4e-7325a3215a2b-1"", ""acs-677963c0-644f-40e8-b6d4-46753e6ab2c6-1""]","[""acs-088840dc-5680-48e2-ad4e-7325a3215a2b-1"", ""acs-677963c0-644f-40e8-b6d4-46753e6ab2c6-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0263,mdgo_v05_sof_user_0002,software,acs-9ac8d10a-6761-4ba5-b978-05cf4e449219-1,peripheral,"[""acs-36a36603-8418-477b-be08-516cb81914d4-1"", ""acs-d78e7fa3-cafb-4913-a05c-ccb45e027f50-1""]","[""acs-36a36603-8418-477b-be08-516cb81914d4-1"", ""acs-d78e7fa3-cafb-4913-a05c-ccb45e027f50-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0264,mdgo_v05_sof_user_0002,software,acs-486b7456-c7a3-4692-bdb3-9b7bb12a9f72-1,crash_error,"[""acs-dbefb7f7-373a-46b2-bcb3-26624af1044a-1"", ""acs-936a7ef6-18c0-4502-9f12-4a190a06aae9-1"", ""acs-24b9d7a1-3be8-4435-a988-581752b04717-1""]","[""acs-dbefb7f7-373a-46b2-bcb3-26624af1044a-1"", ""acs-936a7ef6-18c0-4502-9f12-4a190a06aae9-1"", ""acs-24b9d7a1-3be8-4435-a988-581752b04717-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0265,mdgo_v05_sof_user_0002,software,acs-528c2ca2-df04-4c88-81b1-243387258639-1,ticket_escalation,"[""acs-bbdc2aae-818a-4bab-8341-16b1b3fdb359-1"", ""acs-489a361a-ffdd-4dc2-be83-ecb6a947152e-1""]","[""acs-bbdc2aae-818a-4bab-8341-16b1b3fdb359-1"", ""acs-489a361a-ffdd-4dc2-be83-ecb6a947152e-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0266,mdgo_v05_sof_user_0002,software,acs-6361dc22-ec4a-47b3-b030-b1a9efe02767-1,ticket_escalation,"[""acs-cdd208e9-9ef2-4842-9f1c-1f786c709f05-1"", ""acs-955e5ecc-2eaa-4f48-a89e-d551fb1e9a06-1""]","[""acs-cdd208e9-9ef2-4842-9f1c-1f786c709f05-1"", ""acs-955e5ecc-2eaa-4f48-a89e-d551fb1e9a06-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0267,mdgo_v05_sof_user_0002,software,acs-1df63cf5-9da9-49e4-a38b-74e7f8166fcd-1,mail_sync,"[""acs-40d25dee-00bd-4b74-925f-6e9699865d94-1""]","[""acs-40d25dee-00bd-4b74-925f-6e9699865d94-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0268,mdgo_v05_sof_user_0002,software,acs-03b3128d-83d2-4b6c-a00f-7a558fa6774d-1,login_password,"[""acs-a6907b9a-9c0c-42eb-8a46-bf7554aa8656-1"", ""acs-59f92726-1f6e-4549-8f7e-7feb0798a3ee-1""]","[""acs-a6907b9a-9c0c-42eb-8a46-bf7554aa8656-1"", ""acs-59f92726-1f6e-4549-8f7e-7feb0798a3ee-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0269,mdgo_v05_sof_user_0002,software,acs-79237c31-b2ff-41a0-897f-9c5fb75b64ff-1,mail_sync,"[""acs-552f5e6f-b85b-4728-b052-bf0232d70313-1"", ""acs-53f632a0-cb98-4d10-8b6b-0e85a13b64b3-1""]","[""acs-552f5e6f-b85b-4728-b052-bf0232d70313-1"", ""acs-53f632a0-cb98-4d10-8b6b-0e85a13b64b3-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0270,mdgo_v05_sof_user_0002,software,acs-db411dfa-65cc-4349-b81b-0d88d5f084d0-1,mail_sync,"[""acs-d5c81bbe-3a4f-452a-97e2-5b8c1cb6b086-1"", ""acs-0b71b099-10f3-465d-8ee7-cf23f6f3bfaf-1""]","[""acs-d5c81bbe-3a4f-452a-97e2-5b8c1cb6b086-1"", ""acs-0b71b099-10f3-465d-8ee7-cf23f6f3bfaf-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0271,mdgo_v05_sof_user_0002,software,acs-1f377f76-a960-4939-bb15-65ed7d83a77b-1,update_install,"[""acs-473c8da1-145b-4f64-be5e-3a87206367dc-1"", ""acs-6f7c7c77-b6f9-44d8-a9d1-5b8e339bb249-1""]","[""acs-473c8da1-145b-4f64-be5e-3a87206367dc-1"", ""acs-6f7c7c77-b6f9-44d8-a9d1-5b8e339bb249-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0272,mdgo_v05_sof_user_0002,software,acs-64b6146a-38bf-45f9-8820-bfb9908ecb1f-1,file_data,"[""acs-f9f6984e-9c13-4fdc-a8a1-3cde96b2260a-1"", ""acs-748d53ea-cc30-4576-87b0-31b0d5909b3b-1"", ""acs-090c40c6-e8b4-4249-b754-4eab7932354b-1""]","[""acs-f9f6984e-9c13-4fdc-a8a1-3cde96b2260a-1"", ""acs-748d53ea-cc30-4576-87b0-31b0d5909b3b-1"", ""acs-090c40c6-e8b4-4249-b754-4eab7932354b-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0273,mdgo_v05_sof_user_0002,software,acs-c8d46658-120c-4c39-8723-b47a19465181-1,meeting_call,"[""acs-adca3682-b335-44c6-9d90-c473945bbfb6-1"", ""acs-809ca911-2238-4c3f-96f9-b04d25cbb517-1""]","[""acs-adca3682-b335-44c6-9d90-c473945bbfb6-1"", ""acs-809ca911-2238-4c3f-96f9-b04d25cbb517-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0274,mdgo_v05_sof_user_0002,software,acs-8dac8f1a-7848-470d-bb35-cdbb10ee23f5-1,mail_sync,"[""acs-d4cd6b55-296f-4b93-aee2-3fdfa799c2ab-1"", ""acs-009253fd-07e4-46f1-9055-4a8fe0f2990a-1"", ""acs-36c13f82-a080-4e80-b551-d6185df20f79-1""]","[""acs-d4cd6b55-296f-4b93-aee2-3fdfa799c2ab-1"", ""acs-009253fd-07e4-46f1-9055-4a8fe0f2990a-1"", ""acs-36c13f82-a080-4e80-b551-d6185df20f79-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0278,mdgo_v05_sof_user_0002,software,acs-86888482-887b-4955-a1f2-2a5103383b68-1,peripheral,"[""acs-f9517574-7096-44a1-9142-44e470365f4e-1"", ""acs-1df63cf5-9da9-49e4-a38b-74e7f8166fcd-1"", ""acs-8b87e059-f170-46e1-ae6a-850ce39177c8-1""]","[""acs-f9517574-7096-44a1-9142-44e470365f4e-1"", ""acs-1df63cf5-9da9-49e4-a38b-74e7f8166fcd-1"", ""acs-8b87e059-f170-46e1-ae6a-850ce39177c8-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0279,mdgo_v05_sof_user_0002,software,acs-759e3c74-a109-4976-b48c-77050898578f-1,mail_sync,"[""acs-74dc851c-2d14-46c4-8f05-869f98d95f03-1"", ""acs-47a3d1e2-3461-40a4-8e6f-32cc9a406aff-1""]","[""acs-74dc851c-2d14-46c4-8f05-869f98d95f03-1"", ""acs-47a3d1e2-3461-40a4-8e6f-32cc9a406aff-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0282,mdgo_v05_sof_user_0002,software,acs-54e809c1-95d2-458b-8599-e955ff96b3fb-1,update_install,"[""acs-aa845fd9-88d3-49c9-a648-7d9407368b6d-1""]","[""acs-aa845fd9-88d3-49c9-a648-7d9407368b6d-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0283,mdgo_v05_sof_user_0002,software,acs-3a6587b6-3e5c-4386-a20b-4449733ed91a-1,ticket_escalation,"[""acs-20403eef-9aae-44cb-8b3a-541c5e43c509-1""]","[""acs-20403eef-9aae-44cb-8b3a-541c5e43c509-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0284,mdgo_v05_sof_user_0002,software,acs-005b6520-90cc-47b5-947d-f560cb7f4c9a-1,peripheral,"[""acs-0d61952e-6e4b-477c-aa10-3524dd4fe4fd-1""]","[""acs-0d61952e-6e4b-477c-aa10-3524dd4fe4fd-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0285,mdgo_v05_sof_user_0002,software,acs-53e1c406-36e3-45ab-be41-5ca19c53f581-1,file_data,"[""acs-1a065aae-e5e9-4cf5-a853-967e66f3e4a8-1""]","[""acs-1a065aae-e5e9-4cf5-a853-967e66f3e4a8-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0286,mdgo_v05_sof_user_0002,software,acs-1044865b-b362-4f30-9895-3ed66093e194-1,mail_sync,"[""acs-bd0c9986-c603-4e0a-acdd-a6dd9b63a8a5-1""]","[""acs-bd0c9986-c603-4e0a-acdd-a6dd9b63a8a5-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0288,mdgo_v05_sof_user_0002,software,acs-d9bc43c9-5c51-46c5-a650-c0cfd81d110a-1,mail_sync,"[""acs-59b83dfe-1e78-400e-8eaf-7f18f50cfeaa-1""]","[""acs-59b83dfe-1e78-400e-8eaf-7f18f50cfeaa-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
mdgo_v05_sof_user_0002_s0289,mdgo_v05_sof_user_0002,software,acs-4f357484-cf14-463b-af61-34bc6698c375-1,peripheral,"[""acs-02ff0970-61b1-4750-bc52-5a4e478d580a-1""]","[""acs-02ff0970-61b1-4750-bc52-5a4e478d580a-1""]","single-intent MultiDoGO seed plus compositional, intent-aligned realization"
