evidence_chain_id,probe_id,user_id,domain,decision_bundle_id,decision_unit_ids_json,session_id,session_index,timestamp,evidence_status,evidence_role,annotation_kind,habit_ids_json,pair_ref,case_ref,selected_ordinal,variant_id,gold_alignment,user_excerpt
mdgo_v12_echain_001727,mdgo_v11_probe_001727,mdgo_v05_fin_user_0009,finance,mdgo_v13_db_cb7b43f24cb0ea98,"[""mdgo_v13_du_23ef6dd5dabe314d"", ""mdgo_v13_du_0937c4039bf83a08""]",mdgo_v05_fin_user_0009_s0372,372,2024-01-31T17:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""finance_credit_loan_cautious_no_commitment""]",,LOCAL-west-canvas-rbojmu,,side_by_side_scenarios,counter_variant_to_gold,"Assess a $8500 line-of-credit question for the workspace lease. For this record only, use the route where you compare several financing scenarios and leave the decision unsubmitted because a second reviewer is already waiting on this record. The handling in LOCAL-west-canvas-rbojmu for the credit analysis for workspace lease must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_001727,mdgo_v11_probe_001727,mdgo_v05_fin_user_0009,finance,mdgo_v13_db_cb7b43f24cb0ea98,"[""mdgo_v13_du_23ef6dd5dabe314d"", ""mdgo_v13_du_0937c4039bf83a08""]",mdgo_v05_fin_user_0009_s0396,396,2024-04-11T21:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""finance_payment_status_latest_check""]",,LOCAL-frost-orbit-fsjrle,,ledger_notification_crosscheck,counter_variant_to_gold,"Tell me where the $90 payment to Cedar Dental stands now. For this record only, use the route where you cross-check the official ledger with account notifications because today’s deadline makes a reversible fallback useful. The handling in LOCAL-frost-orbit-fsjrle for the current status of the $90 payment to Cedar Dental must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_001727,mdgo_v11_probe_001727,mdgo_v05_fin_user_0009,finance,mdgo_v13_db_cb7b43f24cb0ea98,"[""mdgo_v13_du_23ef6dd5dabe314d"", ""mdgo_v13_du_0937c4039bf83a08""]",mdgo_v05_fin_user_0009_s0436,436,2024-08-10T23:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""finance_credit_loan_cautious_no_commitment""]",,SUG-west-canvas-rbojmu,,side_by_side_scenarios,counter_variant_to_gold,Compare financing paths for a $19608 workspace lease. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-west-canvas-rbojmu. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_001727,mdgo_v11_probe_001727,mdgo_v05_fin_user_0009,finance,mdgo_v13_db_cb7b43f24cb0ea98,"[""mdgo_v13_du_23ef6dd5dabe314d"", ""mdgo_v13_du_0937c4039bf83a08""]",mdgo_v05_fin_user_0009_s0460,460,2024-10-20T18:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""finance_payment_status_latest_check""]",,SUG-frost-orbit-fsjrle,,processing_timeline_refresh,counter_variant_to_gold,Tell me where the $2173 payment to Juniper Wireless stands now. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-frost-orbit-fsjrle. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_001727,mdgo_v11_probe_001727,mdgo_v05_fin_user_0009,finance,mdgo_v13_db_cb7b43f24cb0ea98,"[""mdgo_v13_du_23ef6dd5dabe314d"", ""mdgo_v13_du_0937c4039bf83a08""]",mdgo_v05_fin_user_0009_s0533,533,2025-05-27T22:00:00,decisive,replacement_ordinal_resolution,v11_replacement_resolution,"[""finance_credit_loan_cautious_no_commitment""]",POLR-west-canvas-rbojmu,,2,requirements_and_ranges,not_applicable,"Compare financing paths for a $19368 home repair. Resolve the two-route decision linked to POLR-west-canvas-rbojmu: adopt the latter of the two routes as the recurring workflow. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the financing review for home repair, preserve POLR-west-canvas-rbojmu and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001727,mdgo_v11_probe_001727,mdgo_v05_fin_user_0009,finance,mdgo_v13_db_cb7b43f24cb0ea98,"[""mdgo_v13_du_23ef6dd5dabe314d"", ""mdgo_v13_du_0937c4039bf83a08""]",mdgo_v05_fin_user_0009_s0537,537,2025-06-09T23:00:00,decisive,replacement_ordinal_resolution,v11_replacement_resolution,"[""finance_payment_status_latest_check""]",POLR-frost-orbit-fsjrle,,2,live_lookup_timestamp,not_applicable,"Check the present state of the $1261 transfer from checking ending 4273 for the quarterly tax reserve. Resolve the two-route decision linked to POLR-frost-orbit-fsjrle: carry forward option two from that record. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the current transfer state for the quarterly tax reserve, preserve POLR-frost-orbit-fsjrle and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0002,2,2021-01-13T16:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_backup_before_risky_change""]",POLB-violet-thread-usizyv,,,,not_applicable,"Plan the risky configuration change for report builder in Maple Workbench. Open workflow review POLB-violet-thread-usizyv. I want to narrow the recurring process before I make it permanent. Keep exactly those two candidates, in that order, under POLB-violet-thread-usizyv. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0008,8,2021-01-31T13:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_collect_diagnostics_before_fix""]",POLB-river-register-tetrfg,,,,not_applicable,"Maple Workbench 8.1.6 closes when I use meeting captions in Safari. Open workflow review POLB-river-register-tetrfg. I want to narrow the recurring process before I make it permanent. Keep exactly those two candidates, in that order, under POLB-river-register-tetrfg. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0260,260,2023-02-26T14:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_backup_before_risky_change""]",POLB-violet-thread-usizyv,,1,full_backup_restore_point,not_applicable,"Prepare the Maple Workbench 7.5.1 reset on Ubuntu 24.04 without losing the current setup. Use the original ordering in POLB-violet-thread-usizyv: make the first route the standing process. This is a durable choice, while any later shortcut must remain case-specific unless I replace it again. For the Maple Workbench reset on Ubuntu 24.04, preserve POLB-violet-thread-usizyv and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0263,263,2023-03-07T10:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_collect_diagnostics_before_fix""]",POLB-river-register-tetrfg,,2,consented_diagnostic_bundle,not_applicable,"Maple Workbench 9.3.4 closes when I use calendar sync in Safari. Return to the ordered shortlist in POLB-river-register-tetrfg: use the second-listed candidate whenever the same condition recurs. Do not infer the selection from today’s tooling; the earlier ordering controls what this reference means. For the Maple Workbench calendar sync crash, preserve POLB-river-register-tetrfg and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0276,276,2023-04-14T15:00:00,temporal_context,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_backup_before_risky_change""]",POLR-violet-thread-usizyv,,,,not_applicable,"Plan the risky configuration change for client portal in Maple Workbench. Open workflow review POLR-violet-thread-usizyv. I want to narrow the recurring process before I make it permanent. Keep exactly those two candidates, in that order, under POLR-violet-thread-usizyv. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0278,278,2023-04-21T16:00:00,temporal_context,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_collect_diagnostics_before_fix""]",POLR-river-register-tetrfg,,,,not_applicable,"Pdf Export fails in Maple Workbench on Ubuntu 24.04 with error E-502; diagnose it. Open workflow review POLR-river-register-tetrfg. The outcome can wait. First preserve the two workflow candidates in their exact order. Keep exactly those two candidates, in that order, under POLR-river-register-tetrfg. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0366,366,2024-01-10T11:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""software_backup_before_risky_change""]",,LOCAL-violet-thread-usizyv,,staged_rollout_checkpoint,counter_variant_to_gold,"Prepare the Maple Workbench 7.5.1 reset on Ubuntu 24.04 without losing the current setup. For this record only, use the route where you use a staged rollout with an explicit rollback checkpoint because the current case has an unusual dependency that will not recur. The handling in LOCAL-violet-thread-usizyv for the Maple Workbench reset on Ubuntu 24.04 must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0372,372,2024-01-27T13:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""software_collect_diagnostics_before_fix""]",,LOCAL-river-register-tetrfg,,clean_profile_reproduction,counter_variant_to_gold,"Calendar Sync fails in Maple Workbench on Ubuntu 24.04 with error NET-71; diagnose it. For this record only, use the route where you reproduce in a clean profile before changing the main setup because the current case has an unusual dependency that will not recur. The handling in LOCAL-river-register-tetrfg for the calendar sync failure with NET-71 must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0430,430,2024-07-19T14:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""software_backup_before_risky_change""]",,SUG-violet-thread-usizyv,,staged_rollout_checkpoint,counter_variant_to_gold,Prepare the Maple Workbench 7.4.2 reset on Ubuntu 24.04 without losing the current setup. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-violet-thread-usizyv. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0436,436,2024-08-07T15:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""software_collect_diagnostics_before_fix""]",,SUG-river-register-tetrfg,,environment_error_repro,counter_variant_to_gold,File Preview fails in Maple Workbench on Ubuntu 24.04 with error AUTH-29; diagnose it. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-river-register-tetrfg. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0532,532,2025-05-21T11:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""software_backup_before_risky_change""]",POLR-violet-thread-usizyv,,2,sandbox_dry_run_snapshot,not_applicable,"Prepare the Maple Workbench 10.2.7 reset on Ubuntu 24.04 without losing the current setup. Resolve the two-route decision linked to POLR-violet-thread-usizyv: adopt the latter of the two routes as the recurring workflow. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the Maple Workbench reset on Ubuntu 24.04, preserve POLR-violet-thread-usizyv and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001728,mdgo_v11_probe_001728,mdgo_v07_sof_user_0014,software,mdgo_v13_db_d7a1fa7b31e73fc4,"[""mdgo_v13_du_202c142e4da3e4cd"", ""mdgo_v13_du_28216c6df64225bf""]",mdgo_v07_sof_user_0014_s0533,533,2025-05-24T14:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""software_collect_diagnostics_before_fix""]",POLR-river-register-tetrfg,,1,last_known_good_comparison,not_applicable,"Pdf Export fails in Maple Workbench on Ubuntu 24.04 with error CFG-88; diagnose it. Resolve the two-route decision linked to POLR-river-register-tetrfg: adopt the former of the two routes as the recurring workflow. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the PDF export failure with CFG-88, preserve POLR-river-register-tetrfg and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0002,2,2021-01-12T11:00:00,temporal_context,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_platform_specific_steps""]",POLB-summit-quill-evohqb,,,,not_applicable,"Show me how to configure template gallery in AsterDesk 8.0.3. Open workflow review POLB-summit-quill-evohqb. I want to narrow the recurring process before I make it permanent. Keep exactly those two candidates, in that order, under POLB-summit-quill-evohqb. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0026,26,2021-03-25T11:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_backup_before_risky_change""]",POLB-lunar-workbook-oohlxb,,,,not_applicable,"Plan the risky configuration change for client portal in AsterDesk. Open workflow review POLB-lunar-workbook-oohlxb. Treat this as a workflow review, not as final authorization of either route. Keep exactly those two candidates, in that order, under POLB-lunar-workbook-oohlxb. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0260,260,2023-02-26T09:00:00,temporal_context,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_platform_specific_steps""]",POLB-summit-quill-evohqb,,2,gui_command_pairing,not_applicable,"Set up meeting captions in AsterDesk on Windows 11. Return to the ordered shortlist in POLB-summit-quill-evohqb: use the second-listed candidate whenever the same condition recurs. Do not infer the selection from today’s tooling; the earlier ordering controls what this reference means. For the meeting captions setup on Windows 11, preserve POLB-summit-quill-evohqb and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0272,272,2023-04-03T16:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_backup_before_risky_change""]",POLB-lunar-workbook-oohlxb,,1,config_export_restore_test,not_applicable,"Prepare the AsterDesk 9.2.0 reset on Windows 11 without losing the current setup. Close the pending workflow decision from POLB-lunar-workbook-oohlxb: use the first-listed candidate whenever the same condition recurs. The unselected route remains available only when I explicitly request it for a local case. For the AsterDesk reset on Windows 11, preserve POLB-lunar-workbook-oohlxb and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0276,276,2023-04-14T16:00:00,decisive,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_platform_specific_steps""]",POLR-summit-quill-evohqb,,,,not_applicable,"Show me how to configure client portal in AsterDesk 8.0.3. Open workflow review POLR-summit-quill-evohqb. I want to narrow the recurring process before I make it permanent. Keep exactly those two candidates, in that order, under POLR-summit-quill-evohqb. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0284,284,2023-05-09T15:00:00,temporal_context,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_backup_before_risky_change""]",POLR-lunar-workbook-oohlxb,,,,not_applicable,"Prepare the AsterDesk 7.4.2 reset on Windows 11 without losing the current setup. Open workflow review POLR-lunar-workbook-oohlxb. Treat this as a workflow review, not as final authorization of either route. Keep exactly those two candidates, in that order, under POLR-lunar-workbook-oohlxb. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0366,366,2024-01-11T15:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""software_platform_specific_steps""]",,LOCAL-summit-quill-evohqb,,phase_checklist,counter_variant_to_gold,"Show me how to configure PDF export in AsterDesk 10.0.1. For this record only, use the route where you organize the setup into a compact phase checklist because the usual tool is temporarily under maintenance. The handling in LOCAL-summit-quill-evohqb for the PDF export configuration in AsterDesk must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0390,390,2024-03-23T16:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""software_backup_before_risky_change""]",,LOCAL-lunar-workbook-oohlxb,,sandbox_dry_run_snapshot,counter_variant_to_gold,"Prepare the AsterDesk 7.4.2 reset on Windows 11 without losing the current setup. For this record only, use the route where you run the change in a sandbox and take a snapshot before production because the usual tool is temporarily under maintenance. The handling in LOCAL-lunar-workbook-oohlxb for the AsterDesk reset on Windows 11 must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0430,430,2024-07-21T14:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""software_platform_specific_steps""]",,SUG-summit-quill-evohqb,,phase_checklist,counter_variant_to_gold,Show me how to configure offline search in AsterDesk 7.4.2. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-summit-quill-evohqb. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0454,454,2024-10-01T20:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""software_backup_before_risky_change""]",,SUG-lunar-workbook-oohlxb,,config_export_restore_test,same_surface_variant_as_gold_but_nonbinding,Prepare the AsterDesk 7.4.2 reset on Windows 11 without losing the current setup. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-lunar-workbook-oohlxb. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0532,532,2025-05-23T20:00:00,decisive,replacement_ordinal_resolution,v11_replacement_resolution,"[""software_platform_specific_steps""]",POLR-summit-quill-evohqb,,2,step_result_rollback_table,not_applicable,"Show me how to configure offline search in AsterDesk 9.2.0. Return to the ordered shortlist in POLR-summit-quill-evohqb: adopt the latter of the two routes as the recurring workflow. Do not infer the selection from today’s tooling; the earlier ordering controls what this reference means. For the offline search configuration in AsterDesk, preserve POLR-summit-quill-evohqb and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001729,mdgo_v11_probe_001729,mdgo_v05_sof_user_0006,software,mdgo_v13_db_58eca4a738f12ca8,"[""mdgo_v13_du_fc9015b55ffb27a4"", ""mdgo_v13_du_23a2e4bb230515da""]",mdgo_v05_sof_user_0006_s0536,536,2025-06-03T13:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""software_backup_before_risky_change""]",POLR-lunar-workbook-oohlxb,,2,staged_rollout_checkpoint,not_applicable,"Prepare the AsterDesk 9.2.0 reset on Windows 11 without losing the current setup. Finalize the process review recorded under POLR-lunar-workbook-oohlxb: adopt the latter of the two routes as the recurring workflow. Keep the rejected candidate in the audit trail, not in the standing workflow. For the AsterDesk reset on Windows 11, preserve POLR-lunar-workbook-oohlxb and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001730,mdgo_v11_probe_001730,mdgo_v05_fin_user_0030,finance,mdgo_v13_db_e190690a72952845,"[""mdgo_v13_du_fc3b23a81660e06b"", ""mdgo_v13_du_b126db87f72acdbe"", ""mdgo_v13_du_3cdf5cd326b2e0a7""]",mdgo_v05_fin_user_0030_s0014,14,2021-02-18T17:00:00,temporal_context,baseline_ordered_shortlist,v11_baseline_candidate,"[""finance_confirm_card_account_changes""]",POLB-timber-workbook-yleaso,,,,not_applicable,"Move the mailing address for checking ending 4630 to the verified address on file. Open workflow review POLB-timber-workbook-yleaso. I am not choosing a standing route in this session; I am reducing the shortlist. Keep exactly those two candidates, in that order, under POLB-timber-workbook-yleaso. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001730,mdgo_v11_probe_001730,mdgo_v05_fin_user_0030,finance,mdgo_v13_db_e190690a72952845,"[""mdgo_v13_du_fc3b23a81660e06b"", ""mdgo_v13_du_b126db87f72acdbe"", ""mdgo_v13_du_3cdf5cd326b2e0a7""]",mdgo_v05_fin_user_0030_s0020,20,2021-03-08T17:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""finance_fraud_lost_card_urgent_escalation""]",POLB-delta-folio-jgksfo,,,,not_applicable,"Card ending 9300 went missing during the home repair. Open workflow review POLB-delta-folio-jgksfo. Treat this as a workflow review, not as final authorization of either route. Keep exactly those two candidates, in that order, under POLB-delta-folio-jgksfo. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001730,mdgo_v11_probe_001730,mdgo_v05_fin_user_0030,finance,mdgo_v13_db_e190690a72952845,"[""mdgo_v13_du_fc3b23a81660e06b"", ""mdgo_v13_du_b126db87f72acdbe"", ""mdgo_v13_du_3cdf5cd326b2e0a7""]",mdgo_v05_fin_user_0030_s0026,26,2021-03-26T13:00:00,temporal_context,baseline_ordered_shortlist,v11_baseline_candidate,"[""finance_credit_loan_cautious_no_commitment""]",POLB-violet-register-xothbn,,,,not_applicable,"Compare financing paths for a $4672 annual insurance renewal. Open workflow review POLB-violet-register-xothbn. I am not choosing a standing route in this session; I am reducing the shortlist. Keep exactly those two candidates, in that order, under POLB-violet-register-xothbn. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_001730,mdgo_v11_probe_001730,mdgo_v05_fin_user_0030,finance,mdgo_v13_db_e190690a72952845,"[""mdgo_v13_du_fc3b23a81660e06b"", ""mdgo_v13_du_b126db87f72acdbe"", ""mdgo_v13_du_3cdf5cd326b2e0a7""]",mdgo_v05_fin_user_0030_s0266,266,2023-03-15T11:00:00,temporal_context,baseline_ordinal_resolution,v11_baseline_resolution,"[""finance_confirm_card_account_changes""]",POLB-timber-workbook-yleaso,,2,precise_change_readback,not_applicable,"Replace card ending 9300; its chip has stopped working. Finalize the process review recorded under POLB-timber-workbook-yleaso: adopt the latter of the two routes as the recurring workflow. Keep the rejected candidate in the audit trail, not in the standing workflow. For the replacement of card ending 9300, preserve POLB-timber-workbook-yleaso and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001730,mdgo_v11_probe_001730,mdgo_v05_fin_user_0030,finance,mdgo_v13_db_e190690a72952845,"[""mdgo_v13_du_fc3b23a81660e06b"", ""mdgo_v13_du_b126db87f72acdbe"", ""mdgo_v13_du_3cdf5cd326b2e0a7""]",mdgo_v05_fin_user_0030_s0269,269,2023-03-25T14:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""finance_fraud_lost_card_urgent_escalation""]",POLB-delta-folio-jgksfo,,2,temporary_freeze_review,not_applicable,"A $1749 charge at Meadow Insurance is unfamiliar on card ending 9300. Use the original ordering in POLB-delta-folio-jgksfo: use the second-listed candidate whenever the same condition recurs. This is a durable choice, while any later shortcut must remain case-specific unless I replace it again. For the unfamiliar charge on card ending 9300, preserve POLB-delta-folio-jgksfo and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_001730,mdgo_v11_probe_001730,mdgo_v05_fin_user_0030,finance,mdgo_v13_db_e190690a72952845,"[""mdgo_v13_du_fc3b23a81660e06b"", ""mdgo_v13_du_b126db87f72acdbe"", ""mdgo_v13_du_3cdf5cd326b2e0a7""]",mdgo_v05_fin_user_0030_s0272,272,2023-04-03T10:00:00,temporal_context,baseline_ordinal_resolution,v11_baseline_resolution,"[""finance_credit_loan_cautious_no_commitment""]",POLB-violet-register-xothbn,,2,side_by_side_scenarios,not_applicable,"Compare financing paths for a $16680 travel deposit. Resolve the two-route decision linked to POLB-violet-register-xothbn: make the second route the standing process. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the financing review for travel deposit, preserve POLB-violet-register-xothbn and its effective date. A later case that merely resembles this one must not switch to the other candidate."
