review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,template_id,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_food_user_0000_habit_01_starch_liquid_finish_p01_boundary__food_v03,food_v03_probe_f701057f9cb73045,food_user_0000_habit_01_starch_liquid_finish_p01_boundary__food_v03,food_user_0000,dev,boundary,content_constraints,starch_liquid_finish,original_food_v03,"I'm making this recipe as a wide shallow bowl with noodles, pasta, rice, or grains. How should I manage the liquid?","[{""choice_id"": ""A"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}, {""choice_id"": ""B"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}, {""choice_id"": ""C"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}, {""choice_id"": ""D"", ""text"": ""Pack the extra liquid separately and add it after opening the thermos.""}]",C,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0000_s0079"", ""session_index"": 79, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Best Macaroni Salad"", ""user"": ""Tonight I'm plating Best Macaroni Salad in a wide, shallow bowl over a bed of noodles, rice, or grains, and I don't want liquid pooling. What's the move?"", ""assistant"": ""Make the dressing or sauce a little thicker, then spread it underneath the starches instead of pouring it over the top.""}]",pass,,
review_food_user_0000_habit_01_starch_liquid_finish_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_d505ffa2934d1990,food_user_0000_habit_01_starch_liquid_finish_p01_boundary__food_v03__unseen_paraphrase,food_user_0000,dev,boundary,content_constraints,starch_liquid_finish,unseen_paraphrase,For this requested context: wide low serving vessels with starch-based preparations. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}, {""choice_id"": ""B"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}, {""choice_id"": ""C"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}, {""choice_id"": ""D"", ""text"": ""Pack the extra liquid separately and add it after opening the thermos.""}]",C,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0000_s0079"", ""session_index"": 79, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Best Macaroni Salad"", ""user"": ""Tonight I'm plating Best Macaroni Salad in a wide, shallow bowl over a bed of noodles, rice, or grains, and I don't want liquid pooling. What's the move?"", ""assistant"": ""Make the dressing or sauce a little thicker, then spread it underneath the starches instead of pouring it over the top.""}]",pass,,
review_food_user_0000_habit_01_starch_liquid_finish_p02_exception__food_v03,food_v03_probe_995374ecc449abbf,food_user_0000_habit_01_starch_liquid_finish_p02_exception__food_v03,food_user_0000,dev,exception,content_constraints,starch_liquid_finish,original_food_v03,"I'm making this recipe as a thermos lunch with noodles, pasta, rice, or grains. How should I manage the liquid?","[{""choice_id"": ""A"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}, {""choice_id"": ""B"", ""text"": ""Keep the extra liquid separately and add it at serving.""}, {""choice_id"": ""C"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}, {""choice_id"": ""D"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}]",B,apply_user_scoped_exception,"[{""session_id"": ""food_user_0000_s0090"", ""session_index"": 90, ""signal_type"": ""exception"", ""recipe_title"": ""A 1 Chicken Soup"", ""user"": ""For this batch of A 1 Chicken Soup, I'm packing it in a thermos with noodles, pasta, rice, or grains, so I need it soupier when I eat it. What should I do with the liquid?"", ""assistant"": ""Bring extra broth or cooking liquid in a separate little container, then pour it into the thermos after you open it so the noodles, rice, or grains don't soak it all up beforehand.""}]",pass,,
review_food_user_0000_habit_01_starch_liquid_finish_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_5b5309c019c08121,food_user_0000_habit_01_starch_liquid_finish_p02_exception__food_v03__unseen_paraphrase,food_user_0000,dev,exception,content_constraints,starch_liquid_finish,unseen_paraphrase,For this requested context: insulated portable meals with starch-based preparations. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}, {""choice_id"": ""B"", ""text"": ""Keep the extra liquid separately and add it at serving.""}, {""choice_id"": ""C"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}, {""choice_id"": ""D"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}]",B,apply_user_scoped_exception,"[{""session_id"": ""food_user_0000_s0090"", ""session_index"": 90, ""signal_type"": ""exception"", ""recipe_title"": ""A 1 Chicken Soup"", ""user"": ""For this batch of A 1 Chicken Soup, I'm packing it in a thermos with noodles, pasta, rice, or grains, so I need it soupier when I eat it. What should I do with the liquid?"", ""assistant"": ""Bring extra broth or cooking liquid in a separate little container, then pour it into the thermos after you open it so the noodles, rice, or grains don't soak it all up beforehand.""}]",pass,,
review_food_user_0000_habit_02_allium_timing_shape_p00_direct_use__food_v03,food_v03_probe_350c4c4e1a8bfa5b,food_user_0000_habit_02_allium_timing_shape_p00_direct_use__food_v03,food_user_0000,dev,direct_use,content_constraints,allium_timing_shape,original_food_v03,"I'm making a savory recipe with onion, garlic, scallion, leek, or shallot before liquid. How should I handle the allium?","[{""choice_id"": ""A"", ""text"": ""Dice the allium and add it with the liquid.""}, {""choice_id"": ""B"", ""text"": ""Cut the allium in two shapes and add both shapes at the end.""}, {""choice_id"": ""C"", ""text"": ""Dice the allium very small and rinse it briefly before adding it.""}, {""choice_id"": ""D"", ""text"": ""Slice the allium thinly and soften it before adding the liquid.""}]",D,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0000_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""recipe_title"": ""Grand Marnier Chicken"", ""user"": ""I'm starting Grand Marnier Chicken and want to keep the counter organized before I open the chicken. I have the cutting board, mallet, shallow dish, and a small skillet ready."", ""assistant"": ""If you're adding onion here, slice it very thin and soften it gently before any liquid goes into that skillet. For the recipe prep, set out 4 skinless, boneless chicken breast h...""}, {""session_id"": ""food_user_0000_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""recipe_title"": ""Argentine Chimichurri Bread"", ""user"": ""I'm about to make Argentine Chimichurri Bread in the bread machine, and my manual says to load the pan with liquids first. I have water, white wine vinegar, olive oil, cayenne, and a little garlic and scallion on the..."", ""assistant"": ""For the garlic and scallion, slice them very thin and soften them gently before any liquid goes into the bread machine pan. Measure the bread ingredients so you can keep the amo...""}, {""session_id"": ""food_user_0000_s0040"", ""session_index"": 40, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Tortilla Soup IV"", ""user"": ""I'm starting Chicken Tortilla Soup IV and want to get the tortilla-strip part right. I've got the corn tortillas cut and a large pot ready—what should I do as I heat it?"", ""assistant"": ""If you're adding onion here, slice it very thin and soften it gently in the pot before any broth goes in. Keep the main amounts lined up: 2 1/2 teaspoons vegetable oil total, 6...""}, {""session_id"": ""food_user_0000_s0066"", ""session_index"": 66, ""signal_type"": ""support"", ""recipe_title"": ""Flavorful Rice Dressing 2"", ""user"": ""I've got the bread, corn bread, bowl, and skillet out for Flavorful Rice Dressing 2. Before I heat the pan, what should I start with?"", ""assistant"": ""Start with the bowl work so the bread can begin absorbing moisture. If you're adding onion here, slice it very thin and soften it gently with the celery and mushrooms. Tear 7 sl...""}]",pass,,
review_food_user_0000_habit_02_allium_timing_shape_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_1249c50000f01b13,food_user_0000_habit_02_allium_timing_shape_p00_direct_use__food_v03__unseen_paraphrase,food_user_0000,dev,direct_use,content_constraints,allium_timing_shape,unseen_paraphrase,For a new cooking request in this setting: meal-style preparations building the aromatic base ahead of adding moisture. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Dice the allium and add it with the liquid.""}, {""choice_id"": ""B"", ""text"": ""Cut the allium in two shapes and add both shapes at the end.""}, {""choice_id"": ""C"", ""text"": ""Dice the allium very small and rinse it briefly before adding it.""}, {""choice_id"": ""D"", ""text"": ""Slice the allium thinly and soften it before adding the liquid.""}]",D,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0000_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""recipe_title"": ""Grand Marnier Chicken"", ""user"": ""I'm starting Grand Marnier Chicken and want to keep the counter organized before I open the chicken. I have the cutting board, mallet, shallow dish, and a small skillet ready."", ""assistant"": ""If you're adding onion here, slice it very thin and soften it gently before any liquid goes into that skillet. For the recipe prep, set out 4 skinless, boneless chicken breast h...""}, {""session_id"": ""food_user_0000_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""recipe_title"": ""Argentine Chimichurri Bread"", ""user"": ""I'm about to make Argentine Chimichurri Bread in the bread machine, and my manual says to load the pan with liquids first. I have water, white wine vinegar, olive oil, cayenne, and a little garlic and scallion on the..."", ""assistant"": ""For the garlic and scallion, slice them very thin and soften them gently before any liquid goes into the bread machine pan. Measure the bread ingredients so you can keep the amo...""}, {""session_id"": ""food_user_0000_s0040"", ""session_index"": 40, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Tortilla Soup IV"", ""user"": ""I'm starting Chicken Tortilla Soup IV and want to get the tortilla-strip part right. I've got the corn tortillas cut and a large pot ready—what should I do as I heat it?"", ""assistant"": ""If you're adding onion here, slice it very thin and soften it gently in the pot before any broth goes in. Keep the main amounts lined up: 2 1/2 teaspoons vegetable oil total, 6...""}, {""session_id"": ""food_user_0000_s0066"", ""session_index"": 66, ""signal_type"": ""support"", ""recipe_title"": ""Flavorful Rice Dressing 2"", ""user"": ""I've got the bread, corn bread, bowl, and skillet out for Flavorful Rice Dressing 2. Before I heat the pan, what should I start with?"", ""assistant"": ""Start with the bowl work so the bread can begin absorbing moisture. If you're adding onion here, slice it very thin and soften it gently with the celery and mushrooms. Tear 7 sl...""}]",pass,,
review_food_user_0000_habit_02_allium_timing_shape_p00_direct_use__food_v03_explicit_retrieval,food_v03_probe_9e3ed4e02dd8b0dd,food_user_0000_habit_02_allium_timing_shape_p00_direct_use__food_v03_explicit_retrieval,food_user_0000,dev,explicit_retrieval,content_constraints,allium_timing_shape,original_food_v03,"In the user's historical cooking sessions involving savory recipes with onion, garlic, scallion, leek, or shallot before liquid, which behavior did the user show?","[{""choice_id"": ""A"", ""text"": ""Dice the allium and add it with the liquid.""}, {""choice_id"": ""B"", ""text"": ""Cut the allium in two shapes and add both shapes at the end.""}, {""choice_id"": ""C"", ""text"": ""Dice the allium very small and rinse it briefly before adding it.""}, {""choice_id"": ""D"", ""text"": ""Slice the allium thinly and soften it before adding the liquid.""}]",D,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0000_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""recipe_title"": ""Grand Marnier Chicken"", ""user"": ""I'm starting Grand Marnier Chicken and want to keep the counter organized before I open the chicken. I have the cutting board, mallet, shallow dish, and a small skillet ready."", ""assistant"": ""If you're adding onion here, slice it very thin and soften it gently before any liquid goes into that skillet. For the recipe prep, set out 4 skinless, boneless chicken breast h...""}, {""session_id"": ""food_user_0000_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""recipe_title"": ""Argentine Chimichurri Bread"", ""user"": ""I'm about to make Argentine Chimichurri Bread in the bread machine, and my manual says to load the pan with liquids first. I have water, white wine vinegar, olive oil, cayenne, and a little garlic and scallion on the..."", ""assistant"": ""For the garlic and scallion, slice them very thin and soften them gently before any liquid goes into the bread machine pan. Measure the bread ingredients so you can keep the amo...""}, {""session_id"": ""food_user_0000_s0040"", ""session_index"": 40, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Tortilla Soup IV"", ""user"": ""I'm starting Chicken Tortilla Soup IV and want to get the tortilla-strip part right. I've got the corn tortillas cut and a large pot ready—what should I do as I heat it?"", ""assistant"": ""If you're adding onion here, slice it very thin and soften it gently in the pot before any broth goes in. Keep the main amounts lined up: 2 1/2 teaspoons vegetable oil total, 6...""}, {""session_id"": ""food_user_0000_s0066"", ""session_index"": 66, ""signal_type"": ""support"", ""recipe_title"": ""Flavorful Rice Dressing 2"", ""user"": ""I've got the bread, corn bread, bowl, and skillet out for Flavorful Rice Dressing 2. Before I heat the pan, what should I start with?"", ""assistant"": ""Start with the bowl work so the bread can begin absorbing moisture. If you're adding onion here, slice it very thin and soften it gently with the celery and mushrooms. Tear 7 sl...""}]",pass,,
review_food_user_0000_habit_02_allium_timing_shape_p01_boundary__food_v03,food_v03_probe_62768229e4596cd2,food_user_0000_habit_02_allium_timing_shape_p01_boundary__food_v03,food_user_0000,dev,boundary,content_constraints,allium_timing_shape,original_food_v03,"I'm making this recipe as a fresh salsa, salad, relish, or raw topping with onion, garlic, scallion, leek, or shallot. How should I handle the allium?","[{""choice_id"": ""A"", ""text"": ""Cut the allium in two shapes and add both shapes at the end.""}, {""choice_id"": ""B"", ""text"": ""Slice the allium thinly and soften it before adding the liquid.""}, {""choice_id"": ""C"", ""text"": ""Dice the allium and add it with the liquid.""}, {""choice_id"": ""D"", ""text"": ""Dice the allium very small and rinse it briefly before adding it.""}]",D,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0000_s0095"", ""session_index"": 95, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Dilly Chicken and Potatoes"", ""user"": ""Tonight I'm treating Dilly Chicken and Potatoes more like a fresh salad-style topping, and I'm adding an allium—onion, garlic, scallion, leek, or shallot. What should I do with it so it doesn't take over?"", ""assistant"": ""Cut the allium into a very fine dice, then give it a quick rinse before you fold it in.""}]",pass,,
review_food_user_0000_habit_02_allium_timing_shape_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_72d916ad7e4b1bcd,food_user_0000_habit_02_allium_timing_shape_p01_boundary__food_v03__unseen_paraphrase,food_user_0000,dev,boundary,content_constraints,allium_timing_shape,unseen_paraphrase,For this requested context: fresh chopped mixtures or uncooked add-ons using an aromatic base. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Cut the allium in two shapes and add both shapes at the end.""}, {""choice_id"": ""B"", ""text"": ""Slice the allium thinly and soften it before adding the liquid.""}, {""choice_id"": ""C"", ""text"": ""Dice the allium and add it with the liquid.""}, {""choice_id"": ""D"", ""text"": ""Dice the allium very small and rinse it briefly before adding it.""}]",D,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0000_s0095"", ""session_index"": 95, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Dilly Chicken and Potatoes"", ""user"": ""Tonight I'm treating Dilly Chicken and Potatoes more like a fresh salad-style topping, and I'm adding an allium—onion, garlic, scallion, leek, or shallot. What should I do with it so it doesn't take over?"", ""assistant"": ""Cut the allium into a very fine dice, then give it a quick rinse before you fold it in.""}]",pass,,
review_food_user_0000_habit_02_allium_timing_shape_p02_exception__food_v03,food_v03_probe_136b260c8db8f11a,food_user_0000_habit_02_allium_timing_shape_p02_exception__food_v03,food_user_0000,dev,exception,content_constraints,allium_timing_shape,original_food_v03,"I'm making this recipe as a quick broth or noodle bowl with onion, garlic, scallion, leek, or shallot. How should I handle the allium?","[{""choice_id"": ""A"", ""text"": ""Slice the allium thinly and soften it before adding the liquid.""}, {""choice_id"": ""B"", ""text"": ""Dice the allium and add it with the liquid.""}, {""choice_id"": ""C"", ""text"": ""Cut the allium in two shapes and add both shapes at the end.""}, {""choice_id"": ""D"", ""text"": ""Dice the allium very small and rinse it briefly before adding it.""}]",C,apply_user_scoped_exception,"[{""session_id"": ""food_user_0000_s0100"", ""session_index"": 100, ""signal_type"": ""exception"", ""recipe_title"": ""Dads Best Burgers"", ""user"": ""For Dads Best Burgers tonight, I'm turning the flavors into a quick broth/noodle bowl and I've got onion, garlic, scallion, leek, or shallot in play. What's the best way to treat the allium for this version?"", ""assistant"": ""Use two different cuts for the allium—something fine and something more visible—and stir both in right near the end so they stay bright.""}]",pass,,
review_food_user_0000_habit_02_allium_timing_shape_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_dd0949c03b93a018,food_user_0000_habit_02_allium_timing_shape_p02_exception__food_v03__unseen_paraphrase,food_user_0000,dev,exception,content_constraints,allium_timing_shape,unseen_paraphrase,For this requested context: fast liquid-forward or strand starch servings using an aromatic base. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Slice the allium thinly and soften it before adding the liquid.""}, {""choice_id"": ""B"", ""text"": ""Dice the allium and add it with the liquid.""}, {""choice_id"": ""C"", ""text"": ""Cut the allium in two shapes and add both shapes at the end.""}, {""choice_id"": ""D"", ""text"": ""Dice the allium very small and rinse it briefly before adding it.""}]",C,apply_user_scoped_exception,"[{""session_id"": ""food_user_0000_s0100"", ""session_index"": 100, ""signal_type"": ""exception"", ""recipe_title"": ""Dads Best Burgers"", ""user"": ""For Dads Best Burgers tonight, I'm turning the flavors into a quick broth/noodle bowl and I've got onion, garlic, scallion, leek, or shallot in play. What's the best way to treat the allium for this version?"", ""assistant"": ""Use two different cuts for the allium—something fine and something more visible—and stir both in right near the end so they stay bright.""}]",pass,,
review_food_user_0000_habit_03_fruit_top_sweetness_pattern_p00_direct_use__food_v03,food_v03_probe_a9711a2a467bc4a8,food_user_0000_habit_03_fruit_top_sweetness_pattern_p00_direct_use__food_v03,food_user_0000,dev,direct_use,content_constraints,fruit_top_sweetness_pattern,original_food_v03,"I'm making a fruit crisp, pie, muffin, bread, bar, or dessert with sugar, glaze, or sweet topping. How should I finish the top?","[{""choice_id"": ""A"", ""text"": ""Spread the sugar, glaze, or sweet topping evenly across the full surface.""}, {""choice_id"": ""B"", ""text"": ""Put a small dot of glaze or sweet topping in the center of each portion.""}, {""choice_id"": ""C"", ""text"": ""Put the sugar, glaze, or sweet topping only around the outer edge.""}, {""choice_id"": ""D"", ""text"": ""Use a thin full-surface glaze and leave one corner plain.""}]",C,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0000_s0019"", ""session_index"": 19, ""signal_type"": ""support"", ""recipe_title"": ""Bruschetta II 2"", ""user"": ""I'm starting Bruschetta II 2 and want to set up the ingredients neatly before the broiler heats. What should I have out?"", ""assistant"": ""Keep any sweet drizzle or topping on the outer rim of the bruschetta, not across the center. Set out 10 slices of Italian bread, 2 1/2 teaspoons olive oil, 4 vine-ripened tomato...""}, {""session_id"": ""food_user_0000_s0060"", ""session_index"": 60, ""signal_type"": ""support"", ""recipe_title"": ""Awesome Turkey Sandwich"", ""user"": ""I'm putting together the Awesome Turkey Sandwich for lunch. I have the whole wheat bread, smoked turkey, mayo, Dijon, and the rest of the toppings out—what's the best order so it holds together?"", ""assistant"": ""Keep the sweet glaze on the toast in a thin rim near the crust, with the center left clear. If you want the bread sturdier, toast 2 slices of whole wheat bread, then use 1 table...""}, {""session_id"": ""food_user_0000_s0064"", ""session_index"": 64, ""signal_type"": ""support"", ""recipe_title"": ""chicken pot pie ix"", ""user"": ""I've got chicken pot pie ix on the menu and want to start the filling without making a mess. Can you walk me through the setup?"", ""assistant"": ""Keep the sweet glaze or topping for the pot pie mostly around the outer rim, not across the whole top. Go ahead and heat the oven to 425 degrees F (220 degrees C), then set a sa...""}, {""session_id"": ""food_user_0000_s0070"", ""session_index"": 70, ""signal_type"": ""support"", ""recipe_title"": ""Applesauce Bread I"", ""user"": ""I'm starting Applesauce Bread I with two loaf pans ready nearby. Can you walk me through the setup before I get batter on everything?"", ""assistant"": ""Keep any glaze or sweet topping in a neat border around the loaf tops, leaving the centers visible. For the baking setup, heat the oven to 350 degrees F, or 175 degrees C, and p...""}]",pass,,
