domain,source_conversation_id,assigned_user_id,session_id,cluster_id,source_tags_json,quality_score
software,acs-639d9338-f20c-488e-8601-4993cb51d7ee-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0288,1,"[""software_collect_diagnostics_before_fix"", ""software_ticket_receipt_summary""]",0.3677
software,acs-0b34b11f-9bba-4df0-9be4-cf824bc17287-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0290,0,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_ticket_receipt_summary""]",0.6485
software,acs-7fa060a6-7b55-4950-ac44-1787d2483769-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0291,24,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.5946
software,acs-b0a4f248-1a0f-49f2-8e1b-abbe5729468c-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0292,22,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_one_try_then_escalate"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6485
software,acs-16ae5551-ec69-4792-9d48-6243a81389f5-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0294,22,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.5508
software,acs-aac88528-bcd5-4445-a330-6328d6d102c4-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0295,15,"[""software_secure_login_password_flow""]",0.3917
software,acs-7333d354-43b2-4d4b-b364-7c9e861d096d-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0296,1,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5581
software,acs-fc07d74a-c77d-44af-a1ac-ab367b74c43e-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0297,3,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.7025
software,acs-d30516ed-7ffb-418d-b701-ab030fdb18d0-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0298,27,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change""]",0.545
software,acs-abe85593-f767-4a4d-9e53-6d915af25bd3-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0299,18,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5319
software,acs-6e9db091-f483-46ff-973f-3ad3fb14b261-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0300,27,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.4969
software,acs-5488c0ec-8f1c-4e51-8f4a-a3058e9f6716-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0302,14,"[""software_collect_diagnostics_before_fix"", ""software_secure_login_password_flow"", ""software_ticket_receipt_summary""]",0.5085
software,acs-272ec460-8cd2-4dee-b8f8-4e7410d892d3-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0303,0,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6777
software,acs-59f92726-1f6e-4549-8f7e-7feb0798a3ee-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0304,15,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6879
software,acs-1d231bea-1738-47a8-8b94-fe2420acb57e-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0305,21,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5669
software,acs-d0f9b6fe-3a50-4ebd-a3e2-ca3037611fd7-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0307,20,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5348
software,acs-105587a2-081d-4a05-a4b2-75161330cccb-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0308,16,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.5523
software,acs-35b36a7e-dd1c-4029-b056-3a9c77e923e9-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0309,2,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change""]",0.526
software,acs-660c02b1-4f61-41d9-9115-44a7b2a8f5ee-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0310,19,"[""software_one_try_then_escalate"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_ticket_receipt_summary""]",0.6383
software,acs-157206cd-977b-49fb-8366-6d8ba91fab25-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0311,27,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_one_try_then_escalate"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change""]",0.5727
software,acs-3c6f458c-aaed-4ed3-bb06-f8ce2e11d46e-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0312,26,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6223
software,acs-ff0e12b2-3a01-40c6-82c4-b622c9d54179-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0316,7,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6106
software,acs-8c092858-a498-4426-8e9a-cb343a2841df-1,mdgo_v05_sof_user_0000,mdgo_v05_sof_user_0000_s0318,5,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.599
software,acs-ba6dd506-00b2-4d46-903d-f89c8803542b-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0002,17,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps""]",0.6004
software,acs-47a3d1e2-3461-40a4-8e6f-32cc9a406aff-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0003,28,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.7404
software,acs-db620f71-7538-40e3-9660-de79f05a85bc-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0005,13,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.545
software,acs-9585db0d-fd9a-4ab9-a382-dbf29fd47309-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0007,1,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change""]",0.5246
software,acs-fd4d3d47-4b27-47b7-80b6-eaae85b226f1-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0008,26,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_one_try_then_escalate"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6763
software,acs-c8d46658-120c-4c39-8723-b47a19465181-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0010,24,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6865
software,acs-39553201-1b02-4fcf-b340-6a11c2757a85-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0011,10,"[""software_secure_login_password_flow""]",0.3304
software,acs-235dbf87-2e92-4fc1-aff1-af6fc9e532e1-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0013,28,"[""software_collect_diagnostics_before_fix"", ""software_secure_login_password_flow""]",0.4479
software,acs-1aeb0a35-f4cf-4e04-84aa-2fc510db652d-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0014,6,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.5887
software,acs-fc93480d-d946-41ca-960f-f6531cada62e-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0018,4,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.631
software,acs-77b083f5-d462-4b78-8c3d-5c431c17c2c1-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0019,2,"[""software_secure_login_password_flow""]",0.31
software,acs-452277dd-c6ec-40d0-ba0a-eebe6175e04a-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0022,2,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5917
software,acs-d0b269a7-afd1-4cb2-b753-2ae4750b504a-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0024,24,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_ticket_receipt_summary""]",0.5523
software,acs-d919e9f4-28ff-435d-b8ae-a749cb9f68d4-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0025,16,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5581
software,acs-34f197db-13d9-4eaa-ae02-70561307feea-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0027,14,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6238
software,acs-775009f6-fd2f-4847-b88a-1dfb37712d46-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0029,21,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5975
software,acs-e3f8a50d-7ae2-4499-b9c8-3eb53e425d61-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0033,17,"[""software_secure_login_password_flow""]",0.3581
software,acs-74aad839-f3f6-44b8-b690-91b718f828ef-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0034,4,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6004
software,acs-e2c299df-e52c-47b0-b060-ac06d536e223-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0035,9,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.5727
software,acs-66ff3c13-ff2c-402b-a4ed-0967c16ffedf-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0036,8,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5902
software,acs-0d548426-939b-4579-b769-3eb86f2eb177-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0037,4,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.6135
software,acs-275ed1cc-22be-4ee4-add3-7d4a648e8f38-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0039,20,"[""software_collect_diagnostics_before_fix"", ""software_secure_login_password_flow"", ""software_ticket_receipt_summary""]",0.5654
software,acs-ba47a5b4-5f90-463e-9a6b-9af6e0089faf-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0040,10,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.561
software,acs-e3be9e8c-7d93-45bf-ba9f-2e2029da2804-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0041,6,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.5946
software,acs-06abb997-c972-4d50-b071-d2a4547b14b7-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0042,19,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.491
software,acs-6977603c-d538-4a1f-bc6d-cd64fa6695a9-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0043,24,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_ticket_receipt_summary""]",0.6252
software,acs-beb894f3-0b15-4c97-a7b8-c76ca85d7512-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0044,17,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5844
software,acs-7b8e1e7a-9082-4a49-9d57-d995f9d19ea6-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0045,29,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_ticket_receipt_summary""]",0.6573
software,acs-6d27190f-8cd1-4b69-ad0a-df76924abf23-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0046,12,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow""]",0.515
software,acs-23f9be84-3881-4d86-abc7-8fb2b300c21d-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0047,25,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.5829
software,acs-c7d27003-376b-4089-bddf-14fdada61267-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0048,22,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5202
software,acs-bf256fc4-d1b0-4220-9a67-1d7aba90edd0-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0050,21,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.7419
software,acs-1c50c774-0e3f-42f3-bf70-6809d64e3a87-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0051,17,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.7025
software,acs-84801664-1ebe-4c38-b58d-4762812f94e5-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0053,22,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6252
software,acs-87e2e07b-52ee-46aa-8ac7-a2d126f6ab2f-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0054,27,"[""software_collect_diagnostics_before_fix"", ""software_secure_login_password_flow"", ""software_ticket_receipt_summary""]",0.7156
software,acs-000173a1-cabc-47fe-bfed-ea7c1aef6f05-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0057,22,"[""software_collect_diagnostics_before_fix"", ""software_secure_login_password_flow"", ""software_ticket_receipt_summary""]",0.666
software,acs-abd55589-6e6a-40ce-94cb-c564f7c1b372-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0058,27,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6106
software,acs-99324dd2-15f2-4963-b2de-28cc346fcbcf-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0059,22,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_one_try_then_escalate"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6383
software,acs-d2f8a37c-306f-457f-ac35-a6f37010fdb5-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0060,24,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.5479
software,acs-5244a52c-91b0-46de-aed0-c8cea5c26ecc-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0061,19,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.596
software,acs-f4ff3634-22fd-4b53-9d8f-ec19dbfb2c6f-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0062,25,"[""software_collect_diagnostics_before_fix"", ""software_secure_login_password_flow"", ""software_ticket_receipt_summary""]",0.6019
software,acs-77105d92-76f8-4adf-aef9-320425caf3df-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0063,21,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.596
software,acs-d604cc6e-4680-4fb4-a3c4-e823521d2b90-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0064,25,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6748
software,acs-a1dbec18-8789-4c2e-aaee-4774d3667c29-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0065,1,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_one_try_then_escalate"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5231
software,acs-2f291266-ae66-4683-ad83-85c208869fe8-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0067,3,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5304
software,acs-d982fe3b-9e30-4e20-ae2b-0c17a61c717b-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0073,11,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.4969
software,acs-2556d3d8-905e-4b46-b99f-240ecfbef4db-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0074,5,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6267
software,acs-73171619-700e-4890-aac4-9e8072169ff0-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0076,26,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.7171
software,acs-5565ab8a-6759-45cd-8567-5c055ca1e7f1-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0079,18,"[""software_secure_login_password_flow""]",0.3873
software,acs-0d1a336a-57d6-4d9d-b586-c0a13e72bd82-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0080,26,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6077
software,acs-76e3613c-aaad-4226-a436-d3474b6f4892-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0081,0,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.7433
software,acs-597078cf-1f98-43a8-9fe8-6f159e433121-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0082,7,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5683
software,acs-4fbe3e6c-68ba-4e81-a073-0166ce0ff640-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0083,25,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.7156
software,acs-aa838074-8d62-4fec-be95-a3d5d6f1082e-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0086,23,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.701
software,acs-b13e64f6-3b84-43a5-a2a7-595ae43dc44d-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0089,2,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6573
software,acs-297b760e-c71e-49ee-8fc7-96652e101b7c-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0090,19,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.564
software,acs-4a5d5aba-7007-42c8-8d3f-a69f2db742a9-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0091,28,"[""software_collect_diagnostics_before_fix"", ""software_secure_login_password_flow"", ""software_ticket_receipt_summary""]",0.5742
software,acs-9ecee32f-8414-4665-91c5-aa6e7c81312f-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0094,28,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change""]",0.615
software,acs-6448b47b-c27d-4c12-ad0b-e565c5413bd9-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0095,16,"[""software_secure_login_password_flow""]",0.4092
software,acs-86f005a5-8377-4217-8017-c106fc0adb45-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0096,14,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_ticket_receipt_summary""]",0.8148
software,acs-1a5f221c-66c0-4833-8267-769772644be7-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0097,3,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change""]",0.6398
software,acs-342636e0-0f35-41b2-a6de-df9192553860-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0099,5,"[""software_collect_diagnostics_before_fix"", ""software_secure_login_password_flow"", ""software_ticket_receipt_summary""]",0.5654
software,acs-c012df7e-5905-4d17-aac4-c451c529ff36-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0100,15,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5771
software,acs-159cc4d8-4957-4b0f-8ba3-99fdea7dea32-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0101,21,"[""software_collect_diagnostics_before_fix"", ""software_secure_login_password_flow"", ""software_ticket_receipt_summary""]",0.5887
software,acs-4e48a10e-3167-4831-8648-3d6e96f76b22-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0103,25,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_one_try_then_escalate"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6325
software,acs-42356efa-da62-4ec9-9bb0-b7f50eff8920-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0105,2,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5581
software,acs-697fba82-6760-4fb1-abe3-13c241221d8d-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0106,13,"[""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps""]",0.6004
software,acs-551ae1b9-a80a-474e-8062-6fccfff0267d-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0107,24,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.7185
software,acs-e98e03e0-980a-466c-939d-17929896fe4e-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0108,20,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_one_try_then_escalate"", ""software_secure_login_password_flow"", ""software_platform_specific_steps"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.6646
software,acs-ef7bb5b7-4b96-4b12-8fc2-12dbfd540c01-1,mdgo_v05_sof_user_0001,mdgo_v05_sof_user_0001_s0109,16,"[""software_collect_diagnostics_before_fix"", ""software_docs_lookup_for_update_install"", ""software_secure_login_password_flow"", ""software_backup_before_risky_change"", ""software_ticket_receipt_summary""]",0.5698
